,SH600000,SH600008,SH600009,SH600010,SH600011,SH600015,SH600016,SH600018,SH600019,SH600023,SH600025,SH600028,SH600029,SH600030,SH600031,SH600036,SH600038,SH600048,SH600050,SH600061,SH600066,SH600085,SH600089,SH600100,SH600104,SH600109,SH600111,SH600115,SH600118,SH600153,SH600170,SH600176,SH600177,SH600188,SH600196,SH600208,SH600219,SH600221,SH600233,SH600271,SH600276,SH600297,SH600309,SH600332,SH600339,SH600340,SH600346,SH600352,SH600362,SH600369,SH600372,SH600373,SH600376,SH600390,SH600398,SH600406,SH600415,SH600436,SH600438,SH600482,SH600487,SH600498,SH600515,SH600516,SH600518,SH600519,SH600522,SH600535,SH600547,SH600549,SH600570,SH600583,SH600585,SH600588,SH600606,SH600637,SH600660,SH600663,SH600674,SH600682,SH600688,SH600690,SH600703,SH600704,SH600705,SH600739,SH600741,SH600754,SH600795,SH600804,SH600809,SH600816,SH600820,SH600837,SH600867,SH600875,SH600886,SH600887,SH600893,SH600900,SH600909,SH600919,SH600926,SH600958,SH600977,SH600999,SH601006,SH601009,SH601012,SH601018,SH601021,SH601088,SH601099,SH601108,SH601111,SH601117,SH601155,SH601166,SH601169,SH601186,SH601198,SH601211,SH601212,SH601225,SH601228,SH601229,SH601238,SH601288,SH601318,SH601328,SH601333,SH601336,SH601360,SH601377,SH601390,SH601398,SH601555,SH601601,SH601607,SH601611,SH601618,SH601628,SH601633,SH601668,SH601669,SH601688,SH601699,SH601718,SH601727,SH601766,SH601788,SH601800,SH601808,SH601818,SH601828,SH601838,SH601857,SH601866,SH601872,SH601877,SH601878,SH601881,SH601888,SH601898,SH601899,SH601901,SH601919,SH601933,SH601939,SH601958,SH601985,SH601988,SH601989,SH601991,SH601992,SH601997,SH601998,SH603160,SH603260,SH603288,SH603799,SH603833,SH603858,SH603993,SZ000001,SZ000002,SZ000060,SZ000063,SZ000069,SZ000100,SZ000157,SZ000166,SZ000333,SZ000338,SZ000402,SZ000413,SZ000415,SZ000423,SZ000425,SZ000503,SZ000559,SZ000568,SZ000617,SZ000623,SZ000625,SZ000627,SZ000630,SZ000651,SZ000709,SZ000723,SZ000725,SZ000728,SZ000768,SZ000776,SZ000783,SZ000786,SZ000792,SZ000826,SZ000839,SZ000858,SZ000876,SZ000895,SZ000898,SZ000938,SZ000959,SZ000961,SZ000963,SZ000983,SZ000999,SZ001965,SZ001979,SZ002007,SZ002024,SZ002027,SZ002044,SZ002050,SZ002065,SZ002074,SZ002081,SZ002085,SZ002142,SZ002146,SZ002153,SZ002202,SZ002230,SZ002236,SZ002241,SZ002294,SZ002304,SZ002310,SZ002352,SZ002415,SZ002456,SZ002460,SZ002466,SZ002468,SZ002470,SZ002475,SZ002493,SZ002500,SZ002508,SZ002555,SZ002558,SZ002572,SZ002594,SZ002601,SZ002603,SZ002608,SZ002624,SZ002625,SZ002673,SZ002714,SZ002736,SZ002739,SZ002797,SZ002925,SZ300003,SZ300015,SZ300017,SZ300024,SZ300027,SZ300033,SZ300059,SZ300070,SZ300072,SZ300122,SZ300124,SZ300136,SZ300144,SZ300251,SZ300308,SZ300408,SZ300433
SH600000,1.0,0.0038443437607785015,0.1546035184320244,0.024362443496227116,0.28835584919403445,0.3408903862950424,0.5342577489607967,0.16077581982901673,0.14378434423033143,0.3373632968862315,0.1885607425575116,0.47186925885643466,0.24722878693878386,0.31405795336542486,0.25388857162119977,0.5403381844540943,0.1433856590356124,0.023765602593484047,0.17016193747941738,0.21817472982906,0.42672460981997296,0.10232649050420137,0.26265371928515047,0.19625746230420443,0.20831924857258408,-0.04252429366699988,0.1967416178291203,0.13829691834341606,0.2045949654204547,-0.01839594631867302,0.03091631627196765,0.273922727071246,-0.031644100079869175,0.1249526447195475,-0.06519511184811624,0.05395500817921811,0.08056973340090427,0.22765007359785755,0.30285664845963783,0.3273068157666181,0.2304518344785238,0.21422885600601832,0.20522894602491512,0.23224687593154783,-2.301178852232022e-05,-0.019417394364229214,0.11195059773943557,0.18542096637938016,0.04237025780338739,0.13162201290801828,0.0607504852671726,0.018306163978021837,0.20798790608046627,0.11036658144109354,0.21499232772202884,-0.05908168030340748,0.2189006461558336,0.2049190389324375,0.21295706505807455,0.24901126372477217,0.12000895211292213,0.16537331491325233,0.09891717658825616,0.04184047388163601,-0.004745626495359578,0.23103434912301654,0.11635369627819774,0.1385875070483308,0.02565019595829624,0.14059721601590783,0.07746673271301857,0.1495559777876595,0.12649663683263726,0.1908911262936315,-0.03420243841561419,-0.07437710521643467,0.18325006349050196,-0.0182235936151886,0.2345250450702447,0.04205987720304431,0.24554203201149613,0.019325290583853794,0.19266171181423086,0.0160689038844395,0.06395339138951901,0.014207974049672278,0.22590370500649168,0.2848328397477717,0.35859192475286006,-0.07516719276553155,0.19137686990823605,0.11365784560933938,-0.007968211338076093,0.2216751219604795,0.2711989138223997,-0.12817959958325845,0.4034564971939029,0.2624098801965096,0.14150574930428966,0.3678329722316037,0.03649856679781236,0.1928790476243273,0.16140412063245718,0.2363197743824237,0.08704791816192162,0.3131377924692117,0.3253206029403951,0.23528123230800196,0.15833266774086066,0.13081302954723725,0.22084219105867509,0.1963058581958802,0.019795851529715153,0.09564137369394259,0.17928085241435418,0.21854049555613933,0.11111008835478546,0.33864953104486195,0.5004266701529109,0.17780462912351933,0.15108404212399887,0.24023349434714306,0.13943447990057534,0.20528784431585057,0.1832646116907997,0.49493471256764277,0.18946145054495178,0.4997136740473551,0.5112569333446986,0.5178362905804216,0.07748276129292545,0.34939151609743424,0.06397038870954219,0.08136043318070205,0.3437938988952999,0.4161245906124587,0.1374844284320693,0.4127327258682468,-0.09097972224199469,0.15164794722065056,0.22670123340886555,0.4470611932258149,0.14599009026774815,0.34440234554626675,0.2745267399172987,0.29509418702357887,0.17408187543419446,0.08751767162443048,0.29313118031867913,0.3793544328437174,0.11828050009019078,0.20076871689520787,0.11900103160957723,0.4817090179125053,0.014939268953133456,0.1265222299222656,0.25275955781431764,0.13692562639702743,0.056363901469316136,0.13131934496328393,0.002864731959188016,0.06902218496051694,0.08911812435940454,0.10501562600331822,0.21616612266160015,0.14964783115639751,0.04363621015122628,0.13848505704890038,0.343824074166179,0.18395676086527657,0.2990002465618999,0.4468517541688007,0.09042673481508567,0.31342758445554264,-0.031071395129879865,0.21632570353758512,0.3815327702543446,0.1885511720549732,-0.09980135699622852,0.22895090428317352,0.1684708729641858,0.003946055431164786,0.17057967194795556,0.17535822586681946,0.32453567986662835,0.11936386128851431,0.1842692726065694,0.06156747224779561,-0.05386983624898676,0.10987206912638536,0.14016435840847544,0.19496540977024238,0.23716573112633288,0.10299377108750023,-0.07205584592992195,0.11716939622471596,0.22442834853480656,0.05542789522525683,0.2188097777836473,0.052355954107377214,0.21368061591431714,0.35828864828300017,0.2192388270191175,0.06450758004342769,0.12201993456696843,0.2707331761073111,-0.02397942604985326,0.22818284649242485,0.07464703328922076,0.0826665055953917,0.21191791536850282,0.20295659769018898,0.04849916234527161,0.10685552714685084,0.19826073484982878,0.09074869568785784,-0.068688968311689,0.03886171057390948,0.08676569166500317,0.20391022980041718,0.07323753446520245,0.29985720619820455,0.034831023222624734,0.0117529302281963,0.10933529334975525,-0.08666779810090632,-0.0026849748513829708,0.13574965766819,0.16697445551895623,0.1166356099051046,0.1735201731154668,-0.0013273058287878946,0.15995605285045872,0.2574177364807607,-0.03816899298486207,0.3998605435017919,0.2882386497531371,0.22261481560260848,0.0782330368280155,0.09346556204050685,0.19934556917685084,0.06702416744441317,0.07381987515436114,0.10765249202227367,0.17619459063124793,0.25040529901755076,0.13468239396581277,0.295032830246442,0.2661479351851578,0.21554441772773764,0.26850924705043405,0.29023269994852663,0.06320918075185959,0.13754247080435925,0.16410311550993384,0.3159589042032857,0.17956085593918059,-0.057580941493926965,-0.1644625348364664,0.028905319600872014,0.4051650241356784,0.19853725734696653,0.08675013793056258,0.38648109556387666,-0.061591981840908104,0.23461390916391997,0.13359629212478863,0.042465859369833756,0.028344453679046856,0.23105901007368068,0.15191121057283055,0.11851778733146372,0.10454484004184468,0.018255012157998053,-0.044298594690253754,0.05119536892197574,0.00018307035849944863,0.21321675834161719,0.1713905664686612,-0.016657664386612113,0.07220607597234077,0.18041261593624958,0.11742327162612351,0.15331711437785356,0.07390493410589626,0.08804082585905242,0.3155695616225314,0.0006263400241177886,0.24205866443831284,0.09899305329749158,0.17901880307817464,0.293018893620621,0.051690329228810374
SH600008,0.0038443437607785015,1.0,0.1172047129750092,0.4440363136131051,0.27276961739343236,0.4141687602392647,0.1753306950307918,0.39440017502714664,0.4719896232486541,0.350336268804684,0.3674510055292065,0.2794131647487286,0.27359995443735,0.49474236151031337,0.2265555641005009,0.08284478421121617,0.32670031170674135,0.7258902715777708,0.188860568462354,0.2959324748467952,0.05882196521942592,0.5350621008987524,0.5813586530856383,0.25169058719468085,0.0864351272331176,0.5192874014423763,0.3820360570882206,0.4177766005515687,0.631646149904306,0.7121423031068541,0.4003835667594641,0.437268945708787,0.5040830094042053,0.45021354924006396,0.5695749558860239,0.4117177683899098,0.4687898596117064,0.3070461956818214,0.3936052214655279,-0.005121052744525773,0.27475875814673667,0.4906204486844506,0.3257921428300614,0.32114112613232954,0.2042883355988648,0.7358472937186129,0.321690504363428,0.4831694248388649,0.5652007138939179,0.5698709841940858,0.32423391306630295,0.37271478836302757,0.6377518055305418,0.3564473203538069,0.2770423426287022,0.1868631293703044,0.37054640981235826,0.5212776418033499,0.12964803546357354,0.06510572486666848,0.3230701021662184,0.16725616547287842,0.41323970474712046,0.5234104712229388,0.4746529326213279,0.21460834833357323,0.33397356458990307,0.3840381363945416,0.06616960348438147,0.46538322934268744,0.37740801948565716,0.1719329082408155,0.3653198005662529,0.3235369311687065,0.5754830469455348,0.2940303584564579,0.3595412237938581,0.23224662518982778,0.5304310599354489,0.5234094788763909,0.41975015085206124,0.4722551115640363,0.26294215468891463,0.5398417868421446,0.45095060024622013,0.4997005556606098,0.1904637114415462,0.3395096640247012,0.3189969707217544,0.38290883615217824,0.21047223517533156,0.41831348258782936,0.5865476798252062,0.4733413000067273,0.16148603592090033,0.1611823805496512,0.241729538508655,0.33160029651950523,0.4794414595913882,0.13997513097338823,0.5924303948511583,0.4707323858015949,0.5146753500497001,0.4221704863335477,0.3634099082052201,0.30671376118623345,0.3743496657132546,0.4703293214959037,0.2862485148645079,0.5489856090669074,0.20734167034499623,0.25553743098775367,0.5247573411972392,0.507714488359322,0.28026292502003336,0.3791647926675252,0.5716170097274446,0.43566664681489337,0.284727569201941,0.5708493958135659,0.6340747614307103,0.3493021871287366,0.17200598842052522,0.22851518218369024,0.5603624887683243,0.08417721620570576,0.22765440352027025,0.19799555900690483,0.30284032669905014,-0.014908458980299943,0.4636164515105414,0.23831657185850147,0.26766697471233863,0.5262038064605958,0.5216560133440983,0.24254849111086654,0.5250758027147913,0.2384380733468326,0.20453594976306708,0.2035617995637676,0.5522310872581049,0.3199706715418933,0.3637200077219464,0.4297813865123519,0.6206522362453966,0.4999848575576185,0.5592455229998213,0.5211048291183356,0.49391174472216265,0.21628274928656316,0.4887141656857984,0.6816636923630643,0.15123076873190755,0.28562385769016135,0.5231387706200042,0.6716871318865218,0.362090736565168,0.4799590340052756,0.2772193170761799,0.323587268337731,0.5121339460768912,0.5282734007025601,-0.044803030650449514,0.5093238036271502,0.3239161827333912,0.4603852404705739,0.4787754568404193,0.26607765412151485,0.2573334305270868,0.3866177056843555,0.4578770929522332,0.2925255294173195,0.4832153294286046,0.24201151719512728,0.9072039965734376,0.5690756553652542,0.28835643520752796,0.0027232822280450764,0.32068836416270086,-0.033475700507490075,0.4586117246072785,0.29771814994397805,0.3880617482637313,0.4624884506093312,0.44657776641531477,0.6075018811134748,0.46300905895745786,0.10568288353582471,0.6691720045036778,0.5922267574221458,0.3713993513514903,0.5653537725065885,0.4259221571720616,0.5243830064576704,0.6074710790027611,0.48367605721364104,0.38259483402442634,0.339656528923486,0.4860189670486689,0.2698809197887938,0.46580063032572017,0.21506714169301575,0.293741006787286,0.4889043234937514,0.4100311940210942,0.2909631774741838,0.5124580924651955,0.49358685874963815,0.7017574157176293,0.3439238996911448,0.43401616712287616,0.48682470452535986,0.5552614869822824,0.5205609586344712,0.5834284003562615,0.6838562045248632,0.34275310625645006,0.6090511739267415,0.5621810093210674,0.26758163200472707,0.3823953956569877,0.28261376460630977,0.6520921483137408,0.23364815595498262,0.7340833931490792,0.6981641200551097,0.16512933791120138,0.6470860069900994,0.4235870160631654,0.3091561672570255,0.5851370710049303,0.3575432747062009,0.42480592465274675,0.40249386968512624,0.2656328465176195,0.2146821796892298,0.2632222189630318,0.30282150347859044,0.5644462579490466,0.24026073370733717,0.19113950395868268,0.7261509938865234,0.26924582408268544,0.3513951214959377,0.43909531242345706,0.2748190271457065,0.5803055528732958,0.31122820157089226,0.14886410386241794,0.23510755043682688,0.18049051969909433,0.3731070180468118,0.35109120589652953,0.487631481136291,0.40084251578080005,0.2352489339780866,0.2098121818769049,0.28557748892277646,0.16418755129266893,0.5023928651973444,0.32887053869617877,0.30251346270834534,0.22781284891808,0.3855338350932828,0.3242492239834233,0.07770434536210884,0.4751531429150694,0.38269535981897074,0.07894490365708125,0.2250093560145267,0.44436334181656534,0.1467368962270381,0.37511943818686583,0.4018426082240392,0.5609188600085837,0.18385381411746557,0.3326055359153907,0.32071102449667943,0.3682545667339117,0.44849627480090526,0.49805319642967427,0.36572533539159274,0.25164484221649486,0.5663800522906347,0.4109729063397768,0.2800429142793456,0.2614329747958281,0.23416426556890385,0.22411584254142697,0.4660394190317311,0.30978122347224907,0.12143458094591864,0.39439606730482063
SH600009,0.1546035184320244,0.1172047129750092,1.0,0.07952259904335075,0.08392135311379573,0.08753704356317132,0.12348018094460848,0.27544305846758177,0.19486631268468407,0.040758359564319,-0.06395812993415846,0.1305128095952329,0.11779899318263805,0.3322475096636858,0.14936631795516975,-0.03970645462085724,0.2947871805450305,0.3339096169808181,0.14017977397576248,0.43562361970539404,-0.002987351486427725,-0.13583684251805056,0.11046871396458599,0.06387274128754884,-0.00017808691303358715,0.14510901201720267,0.11953181245098424,0.06915367072261489,0.05342163762439256,0.017698103189071758,0.2126603622657674,0.015428205221871261,0.046024863241812625,0.004723526886965185,0.10981201742373363,-0.001374167203947635,0.14983487601217885,-0.057955404408311706,0.12440574886579159,0.02564143877676973,0.4193423425897869,0.09018871740641539,0.0665778529601039,0.32911246601329197,0.1698928732098209,0.007500283609521966,0.01532412012768673,0.3242586211445238,0.23482322417057358,0.23006914376302925,0.15644822428702274,0.1453377101617341,0.14953212418690015,0.1536757458060761,0.03931879726191286,0.16167082522295778,0.18530466978419427,0.300706888672356,0.11323514641448125,0.020572896516292894,0.2326654859516512,0.1902671268481154,-0.010770932138819939,0.09456887709091756,-0.004926170581608646,0.22989709463561017,0.15552889563165667,0.09555791293960846,0.150362795102129,0.13847820542157013,0.08681293615471315,0.00720090234639068,-0.10714677704783875,0.1458293522804252,0.30458485431279864,0.04953836432314547,0.2606917495615917,0.015178806846181258,0.32201937791922625,0.06942746409140418,0.30624715604725944,0.04703878500320519,0.2567284740070797,0.14858882315496824,0.07169954655534141,0.041877393339836255,0.10715386806050997,0.1673419694099898,0.21270296465315938,-0.005266559776640867,0.17744441352710058,0.16432729185178024,0.12259805409905078,0.2851140534860145,0.10204846227801907,0.11398952766185613,0.34446552878677694,0.09559115343287684,0.17403028057906905,0.1909812044679356,0.24329146204491137,0.18776492844811013,0.08198490412747145,0.1356039217824383,0.0952488136720169,0.2717427476624756,0.2125784140193882,0.2025343658690121,0.053845641690146426,-0.01158355081330933,0.15673838968736237,0.34736427546378684,0.1885917161305914,0.31671004016208687,0.22313102707585397,0.22594439685916362,0.17005805616317243,0.16914636989091322,0.09139973013023711,0.31116617646428785,0.2623286955390295,0.44757074112764494,0.11873527325310378,0.21571636854745324,0.05577240532064931,0.13816115509901433,0.1350807501478038,0.18250865970519972,0.17126437888056084,0.2201053639545619,0.21172982836875046,0.2717908379572226,0.050473927111838034,0.2640406352817209,0.1457221797006238,0.010799887575485112,0.19790407487601885,0.18364816909017412,0.015020497090212487,0.17210231219902944,0.21389329760718634,0.20557244999599847,0.00043462240076814205,0.38962110698307945,0.20461566773778378,0.45782776000866565,0.02116520768937873,0.18021731990676226,0.12077301631824695,0.1812403627939399,0.3473000076316055,0.2996939397231159,0.07851702693198961,0.11472305303687014,0.10234353777157108,0.0005686359318428869,0.18434508240792324,0.051931752225025704,0.3878149774153915,0.3224469846861643,0.45901794948721114,0.32500701626064604,0.25332030330228716,0.04052400346222709,0.11342021209216399,0.16199749418051373,0.2211837002667528,0.18043110605225776,0.13386289345847072,0.22690611392910215,0.28022181307130917,0.17069475606972778,0.021882576221228977,0.1629745275177698,0.16733091884124215,0.11933351157561925,0.11500302796906015,0.16681048223998873,0.17450663762667315,0.3636483317180327,0.3239385310161383,0.10106252677114905,0.07688547041840411,0.2509610750079782,0.04930548012588794,0.30779774704014473,0.13744597732124791,0.09791614068204559,0.31081914371579933,0.1666026436741051,-0.18046712820616623,0.22557376097335075,0.21098611887291815,0.26717071501127754,0.079766703245985,0.14816155995293231,0.1902329530376524,0.20925939349760708,0.1086582601909027,0.07938389067488005,0.01856612778729505,0.12801501484932082,0.1980643170238127,0.241221112261798,-0.024464064924363215,0.07370432984632884,0.17776685609517562,0.10374957899876502,0.12286561875563828,0.01776475349402152,0.27692822226834407,0.34877774517778626,0.1433203167409604,0.49424107377257454,0.32537595925222357,0.15582925234905282,0.2539806405566584,-0.03120173527189828,0.15886717398513575,0.23705025068972563,0.1040271912584499,0.12423473695619514,0.11580878673944554,0.061623681690411505,0.2055180780132131,0.1940497787479406,0.021853676126643337,0.031174506431117733,0.048145330376971204,-0.16108904473876215,0.3288926272921124,0.290596289740202,0.21972992722225193,0.07530884008363384,0.03222173940547165,0.3332062485369615,0.24941039010622662,0.23953920562583644,-0.09766172202288498,-0.11651877562288289,0.22623276622827518,0.16575342483061134,0.06969546744970176,0.25335856349739466,-0.03826958502141279,0.21152643666428617,0.1794574625716857,0.14712748493659467,0.2615407946503542,0.026206812025211045,0.3280836486305581,0.10533086424320752,0.40555455769825394,0.2867733760818118,0.2611509977271972,0.24399368618194633,0.019541059818338834,0.3190005993316365,-0.2572678754142955,0.29643859800795397,0.04728487709201602,0.052240931488892264,0.2503770970667077,0.2060936454189309,-0.2857112524984339,0.04225971426737524,0.08496645286918021,0.10411736125386717,-0.09037297921970355,0.15005151874197792,0.3459465473510769,0.33197282016028695,0.3237228046188064,0.14123724440410662,0.25495040602610103,-0.16711938842023347,-0.0675736821637234,0.3081684346384536,0.21742493183979955,0.20106296076812247,0.04536505361502817,0.18686611879428636,0.259967680028266,0.04521391252072373,0.17643036511237392,-0.05412014188006873,0.11012019523896392,0.3981816154969751,0.2207826635253638,0.14725962024781564,0.22480576500829583,0.23051494596430983,0.031215934791514854
SH600010,0.024362443496227116,0.4440363136131051,0.07952259904335075,1.0,0.37660782514692304,0.367861512563724,0.27818770124672654,0.27728973872533214,0.41222455276138514,0.5803411282456317,0.22411106830088623,0.170203917670626,0.44535844144725434,0.26578619438481954,0.3760287844308157,0.2901075380615754,0.20562162934453573,0.35286974553344796,0.2855469008213477,0.1305478951928508,0.2516023971163793,0.46301400412673005,0.4778407036641578,0.08250599494827855,0.08752113608138577,0.32915873590869266,0.5434745344308919,0.5313184397121142,0.2835552102570135,0.3976209746427187,0.14603686678874359,0.3174365611917854,0.4273279311740322,0.5626235164670348,0.5461689067958758,0.35238201080562104,0.6910709390165158,0.5841351816033477,0.270579744562791,0.16708724454332785,0.2546928447412586,0.5567458399752513,0.5643939550331312,0.28892412923397315,0.2548935439093508,0.39184690835193897,0.304073450203845,0.5065823537422951,0.5588625423572045,0.434512306593917,0.11521783803752972,0.5234898597939404,0.300178151044335,0.4770960946057919,0.4430757038224824,0.33840287468467045,0.3183150406233255,0.3274546491083662,0.11482188226356341,0.18755677265151832,0.4604643965140297,0.08437426310346853,0.4051474729880451,0.574023852717698,0.545237599003048,0.2708375544312254,0.483714850242154,0.2988613909193581,0.15514467635845758,0.4760463281568943,0.3643952967370371,0.23517365172470273,0.5026378037338247,0.3441343554338873,0.24233258993338685,0.2771328310564639,0.4646045483240747,0.0728280076360393,0.585958734657619,0.38906959636792504,0.3147769413316568,0.23635297086686347,0.2451856419360933,0.33989886673263825,0.24672413481522204,0.4696157915777791,0.08208190143035156,0.35179922828494414,0.48564442742185926,0.47147607180341267,0.27373680328742356,0.4534250999947097,0.348968366401496,0.26754525794565276,0.19933394148981778,0.348817088366277,0.3214114474007908,0.29887650354600115,0.20144093395177648,0.32789721002607636,0.3275259969869797,0.5249903398462749,0.3856337071974075,0.35982802403439845,0.45144738822502717,0.11081359544485633,0.26892728145228445,0.4799948123235323,0.28524441177989607,0.5825363315058725,0.45224707958025673,0.10657386110600564,0.4518307632631629,0.3559944242934134,0.4974903404905981,0.34542856651391346,0.42521984881532815,0.40120146729139944,0.19792288182558274,0.27474286016754473,0.3952755685374932,0.2676862301752362,0.289837655676213,0.3536465750517065,0.5359755541825063,0.32873092693935846,0.2817707800335185,0.26447122283592733,0.16549442783270032,0.18675252957906305,0.600466063069246,0.29632986123871025,0.29591984266081084,0.34785791497725044,0.16805647362835807,0.3431309009704485,0.35155143271992906,0.1609645392567448,0.4811521914488706,0.23293589120002028,0.4116104954894273,0.2540846109721126,0.47444827563705677,0.15183823659073617,0.3805777931370708,0.24507262570244773,0.5948759995031407,0.5329418702369668,0.31987908755991795,0.20504911265577816,0.30519000785754896,0.39616031780557404,0.2567714749375093,0.21882953462573607,0.5529954233793231,0.4823518236535157,0.44387116110904257,0.3637083519029082,0.15728518080017317,0.26176215645948314,0.29983250505641046,0.2724311381483978,-0.0012502799966287864,0.37915569426947876,0.4142361366860593,0.3520473037482294,0.4837350791178817,0.11405721071130878,0.2736953176162373,0.5967945284762382,0.4420762507720265,0.35830917397571993,0.45848675774273734,0.4499515548565502,0.5127361433120041,0.40004887677477285,0.3534257124461969,0.1574459191528003,0.3341633127462446,0.220852118175647,0.30052494265678475,0.302925290900174,0.45402121396763445,0.39823210683883437,0.2933122258502819,0.38282511302237826,0.5495836998990223,0.20886539925516226,0.28956901340140406,0.46310412843636667,0.5268871123508426,0.37364416000511225,0.217869539681277,0.47995663256156196,0.31660409439064374,0.43527247765379773,0.35100267521694606,0.13629285112746423,0.5861892753206961,0.010153729133087108,0.36836226813268486,0.40031327857409515,0.1309690940073221,0.4006521275590754,0.4161163401466039,0.2924324692269632,0.5568897680988346,0.3444694079966385,0.5348873531815237,0.29167143098545917,0.3830496581325769,0.31217537909618637,0.3700563018026194,0.2251634932397927,0.3344584151727498,0.4342387099406365,0.20895277087142672,0.4235487220060231,0.33592668719699026,0.2973310493000435,0.40525505439406,0.11703122370061103,0.44011094904470205,0.44537876746353716,0.46949062437254135,0.4264627547569478,0.2918826620563414,0.6403630602071508,0.3651905847087449,0.4306250821776712,0.3496659375790051,0.09703765918320366,0.4021990726579122,0.4696699029796091,0.3055388044903058,0.036546857809966825,0.3661440355591001,0.30711380123990806,0.4636994372323778,0.07646480004301132,0.2797607075263667,0.3797999070481586,0.33021663138424856,0.5099429114981067,0.1299355904625568,0.2861225081844875,0.4404628583944007,0.4128321765801844,0.32574119343853314,0.28224557766949,0.10705077606528664,0.2763294488108872,0.383390264623619,0.3340709713591949,0.3757348423462058,0.031851927859754006,0.1391961251045215,0.3803588453069654,0.313869781190832,0.26390847343537693,0.1862755580105025,0.42351296510660214,0.20541367131682492,0.2709584707899078,0.1556263385448005,0.1838976833625195,0.6057345749019063,0.019894421460930328,0.30071916772979546,0.1276401414036024,0.24043909828879578,-0.08459424674326785,0.20211306873734153,0.28650387282588335,0.3976156263815772,0.1917028494700954,0.2619272613505119,0.2002871681709825,0.4033695875252688,0.4048273258361581,0.5001502694355379,0.18766699212601007,0.37339263631732,0.4716977208176531,0.21807327546121247,0.38319332419408275,0.20037155669810228,0.1587952264654407,0.3218766442068437,0.5229949525153147,0.398448839388726,-0.11288652245340247,0.4437620658866869
