,SH600000,SH600008,SH600009,SH600010,SH600011,SH600015,SH600016,SH600018,SH600019,SH600021,SH600023,SH600028,SH600029,SH600030,SH600031,SH600036,SH600038,SH600048,SH600050,SH600061,SH600066,SH600085,SH600089,SH600100,SH600104,SH600109,SH600111,SH600115,SH600118,SH600153,SH600170,SH600177,SH600188,SH600196,SH600208,SH600219,SH600233,SH600271,SH600276,SH600297,SH600332,SH600340,SH600352,SH600362,SH600369,SH600372,SH600373,SH600376,SH600390,SH600406,SH600415,SH600436,SH600482,SH600489,SH600498,SH600518,SH600519,SH600522,SH600535,SH600547,SH600549,SH600570,SH600583,SH600585,SH600606,SH600637,SH600649,SH600660,SH600663,SH600674,SH600688,SH600690,SH600703,SH600704,SH600705,SH600732,SH600739,SH600741,SH600754,SH600795,SH600816,SH600820,SH600827,SH600837,SH600871,SH600886,SH600887,SH600893,SH600895,SH600900,SH600909,SH600919,SH600926,SH600958,SH600977,SH600999,SH601006,SH601009,SH601012,SH601018,SH601021,SH601088,SH601099,SH601111,SH601117,SH601118,SH601163,SH601166,SH601169,SH601186,SH601198,SH601211,SH601212,SH601225,SH601228,SH601229,SH601288,SH601318,SH601328,SH601333,SH601336,SH601375,SH601377,SH601390,SH601398,SH601555,SH601601,SH601607,SH601608,SH601611,SH601618,SH601628,SH601633,SH601668,SH601669,SH601688,SH601699,SH601718,SH601727,SH601766,SH601788,SH601800,SH601818,SH601857,SH601866,SH601872,SH601877,SH601878,SH601881,SH601888,SH601898,SH601899,SH601901,SH601919,SH601933,SH601939,SH601958,SH601966,SH601985,SH601988,SH601989,SH601991,SH601992,SH601997,SH601998,SH603160,SH603833,SH603858,SZ000001,SZ000002,SZ000008,SZ000060,SZ000063,SZ000069,SZ000100,SZ000157,SZ000166,SZ000333,SZ000338,SZ000402,SZ000413,SZ000423,SZ000425,SZ000538,SZ000559,SZ000568,SZ000617,SZ000623,SZ000625,SZ000627,SZ000630,SZ000651,SZ000686,SZ000709,SZ000723,SZ000725,SZ000728,SZ000738,SZ000750,SZ000768,SZ000776,SZ000783,SZ000792,SZ000826,SZ000839,SZ000858,SZ000876,SZ000895,SZ000898,SZ000938,SZ000959,SZ000961,SZ000963,SZ000983,SZ000999,SZ001979,SZ002007,SZ002024,SZ002027,SZ002044,SZ002065,SZ002074,SZ002081,SZ002142,SZ002146,SZ002153,SZ002174,SZ002202,SZ002230,SZ002236,SZ002241,SZ002292,SZ002294,SZ002304,SZ002310,SZ002352,SZ002385,SZ002415,SZ002424,SZ002426,SZ002456,SZ002460,SZ002465,SZ002466,SZ002468,SZ002475,SZ002500,SZ002508,SZ002555,SZ002558,SZ002572,SZ002594,SZ002601,SZ002603,SZ002608,SZ002624,SZ002673,SZ002714,SZ002736,SZ002797,SZ002831,SZ002839,SZ002841,SZ300003,SZ300015,SZ300024,SZ300027,SZ300033,SZ300059,SZ300070,SZ300072,SZ300122,SZ300124,SZ300136,SZ300144,SZ300251,SZ300308,SZ300315
SH600000,1.0,0.061192625723833216,0.23301275233447546,0.23490771403897487,-0.09461020852571556,0.7360749177180775,0.694719596862333,0.3325965107145748,0.4268586359408634,0.2581997734567059,0.38152685990015706,0.4869085742120053,0.1593597716847017,0.3454201684081816,0.3205495585504957,0.42066211015062416,-0.07205820878506008,0.29526620137333,0.20198819019838457,0.26509594482240584,0.15032046848413594,0.19050229889470072,0.019263474420747634,-0.0243799579830715,0.20656345883631788,0.22088416927421423,0.008700394403025918,0.23695993138168242,0.09199502641837073,0.30514040109287277,0.2533347151828276,0.1730848415129905,0.3111405756200968,-0.0654711803209129,0.010297682497758176,0.00045912898367616586,0.005896074043410637,-0.09725644662820992,-0.00566777522743066,0.1882154393675604,0.17674613503960301,0.07008387466310081,0.18902953490657065,0.23048101880919517,0.05457815234495802,0.1603078184912248,0.07146004655206069,0.27954356242762607,0.049204956224632015,0.2552402677983281,0.1624789439229443,0.035492768080242265,0.17211531369409117,0.25427273818312557,-0.19052663396261638,0.40859852160787896,0.01642400495748505,-0.12950260336675976,0.1440280540157756,0.32558675534386283,0.008641732802158126,-0.1591007272466578,0.14151411296156804,0.29349603288386544,0.2983498779327139,0.11952416194572671,0.4016903501272255,0.20634135058987196,0.2531798438690001,0.09081487589439927,0.551679800869383,0.08788212930402921,-0.1154384017303183,-0.01578373832845693,0.2742962401493497,-0.1279673159729975,0.07793616609581958,0.40334352132743695,0.12753887385124663,0.20845819304247035,0.25664985379665467,0.20033146934020157,0.18525300232840478,0.2226204796578896,-0.14379039871012883,0.2642479029454912,0.08932479720734401,0.0457672455375128,0.021070447506888412,0.4320267129738643,0.13630437759133746,0.4816933547972183,0.425540197414763,0.29966130152776843,0.0542442080350236,0.4578907805336366,0.4263372367762613,0.3282130722078022,-0.12735769606336578,0.30230247097705965,0.07581537998855217,0.3481040600150015,0.11726623756626484,0.061679130475534895,0.307841489854009,-0.06950916526816928,0.049308164497886324,0.7922045116401552,0.5578613423386514,0.44684641859751195,0.3421605300984198,0.3863932234276095,0.12056142909170708,0.27719202914671803,0.05476588050575182,0.4281058057927071,0.7413313072001403,0.25915224651458624,0.8169648035767081,0.19020211180167382,0.4102286272126959,0.125646408368606,0.190922413000208,0.35989804554874516,0.4347000012866111,0.09129680102558706,0.5080985624073484,0.17206967819685592,-0.09549192910678786,0.1692511157382895,0.2871299218541278,0.4392175990859317,0.37338277360128436,0.5225379760137902,0.3689518960087176,0.42888526728476706,0.2843580762948806,0.08415797432277991,-0.02721481663485842,0.3702228086459707,0.26825723746800645,0.404879185650858,0.7602005612916813,0.30985465396707,0.24789100011105117,0.018503296128740795,0.052253014964938005,0.059792243939982004,0.17004557532666154,-0.1266367297217185,0.33841302564860126,0.18566683687644134,0.19085661398049023,0.20924041924312223,0.1388468747734215,0.4242063622404334,0.09805374897184273,-0.06208512640584966,0.35854069199684013,0.5934615738258328,0.03761998136186721,-0.027190359529832408,0.155344443035286,0.4516373989660513,0.687438485273147,-0.27570825502470275,-0.10985768080404883,0.023488810174959292,0.4265133204977462,0.17562223013046963,0.10947934496878389,0.27410261070583514,0.10947178704652243,0.23930886025288678,0.01286699635149947,0.40372016010898387,0.2876660600108129,0.05169510609461142,0.255741050891226,0.32288259597833513,-0.046483010494745736,-0.01617747677023757,0.26547894071223344,0.0978859719005967,0.11254392098049351,0.13568175543386723,0.09367299361453897,0.10595158620626588,0.3413059702832956,0.07311454190231619,0.09587928231621165,0.20386993298757466,0.20095648602859342,0.4220117527111319,0.03373522557286504,0.08134863653708002,0.13716923012474122,0.02165036401528956,0.1773901811201663,0.02032037204976337,0.3511282935349098,0.3432030397361857,-0.17227331555881328,0.03203177869755427,0.048774330458725326,0.13654982307422955,0.36433880976944055,0.11964157836135787,0.2805740615095398,-0.16062493091856708,0.3196495616504883,0.1519499530900406,-0.003635332908875599,0.3503910835063737,0.09701784511437614,0.10732612352999552,0.05529037615005746,0.2196735367811724,0.059895996517989845,-0.0459329996622507,0.016944280912483123,0.059098306084666374,0.14044156660939236,0.4203241793842783,0.1904828909012412,-0.04604340666877219,0.1682459777664914,0.03006697468488425,-0.26614608864154277,-0.08878609655788408,-0.17886918474256072,-0.16398706581272765,0.03756661097624869,0.24513835527049493,0.17633611423069523,0.12721555305061635,0.24388459492789308,0.00836485546665181,0.14800622818906572,-0.11276655564213192,-0.05381121163594964,-0.2097202255660952,0.13120365619169588,-0.1389126664991697,0.12464319473492665,0.06855242376000233,0.02493104382564574,0.1523426918154172,-0.12815965062844242,-0.00971404757436708,0.10978697573997975,0.015371141476617061,0.3018506886942626,0.31693050252088384,0.14827976107449445,-0.10107318564451835,0.19957659261427776,0.06834312642285359,0.3019857509938023,0.036998462651446615,-0.1014841392751193,0.07194813571345228,-0.12224279394093847,0.03479770059710372,-0.04719580275296181,-0.09776195486601072,0.2309341302084449,0.02442622931353097,0.1796654636704102,0.03914036690626395,0.07174166568277662,-0.0811470135723909,-0.02947804806133536,-0.12774979683644233,-0.003151405353262371,0.10749813041936107,-0.12386566527755467,0.04175526439392037
SH600008,0.061192625723833216,1.0,0.32772862063349395,0.4674773967280985,0.11848419376524857,0.016526461839253524,0.2227932524511218,0.17282718195168023,0.044328658939964086,0.4108707124487296,-0.005312142731234848,0.11622979891513023,0.10863925489682372,0.49276156908134505,0.18140024799922627,0.0916726463856598,0.5470984093110454,0.35027813635184246,0.362579672671269,0.07017508130628372,0.1526848757491736,0.35743975773731373,0.4548675526627761,0.21175400505643482,0.09671561382388374,0.6354239715214477,0.490989676812566,0.09896890666389216,0.5444626742947725,0.44012683112376044,0.2737168012244372,0.0966431013972821,0.14917380534138486,0.3937762576272258,0.3097846527797789,0.5983004664139646,0.3417133414013669,0.2773699709589556,0.43806361272117866,0.10950237906234198,0.17686687339803023,0.18706304183427291,0.32700073441327915,0.2595325087317516,0.5211995823449695,0.512477499148514,0.3590007184482012,0.27124889648969114,0.40418116122849873,0.2584688801027897,0.4661173527706005,0.3859238706693735,0.19129464466862367,0.2952688020623629,0.3093195164703231,0.021091888882560028,0.17209903616017108,0.1719281293031707,0.4525037616951922,0.27116200633980364,0.4003061194212442,0.24891170604076146,0.6061771564217416,0.31300051012059005,0.4160202066481853,0.4887386556627778,0.3322914410449893,0.2271026395463231,0.035483203848247755,0.4303546482549326,0.15042176144974037,0.1170832979727419,0.349965944409897,0.38487756912015436,0.2624267183281347,0.2704237374350728,0.2882797173586237,0.1928888597436495,0.43068043092418007,0.22450368070448903,0.005984276667975641,0.5527961619081725,0.47360885893420546,0.4531460130126267,0.24502859852426986,0.4587656202927439,0.07760881626027559,0.45258205843986266,0.4473117627612827,0.2657515494616113,0.4472603815217684,0.11421721326416212,0.1570047952566604,0.052700968689587104,0.47624770955961376,0.22291637109332232,0.036574661146083834,0.04267845347662926,-4.819215860209503e-05,0.19561513445514594,0.46135626863673884,0.03590010577887557,0.4566572416589308,-0.004244646582020362,0.18984516740327972,0.3055753849106491,0.40740535121016996,-0.01935567644516616,0.023823011719269222,0.12033727290109542,0.2862554200374251,0.2802590599012748,0.297996580289539,0.2463590387556355,0.483550260057496,0.19320635333776073,0.06320851205950553,0.23776416825830565,-0.014165843431712821,0.5270582993080936,0.3050110590687158,0.4012143002379691,0.4599237953690542,-0.06046928084329114,-0.056909532383931746,0.5532744062921722,0.14477819767784728,0.3130233538246602,0.5761211891728003,0.3038453008931693,0.3323875362857712,0.22416003942386026,-0.22283981071265552,0.1154928744901009,0.05818542939377076,0.35931568347451903,0.23283731805644364,0.2763434901098477,0.4921734068815276,0.1412637614804407,0.3790527726554976,-0.07592214787234035,0.01889367834544079,0.38297558557936673,0.36783669069034275,0.38018308103692794,0.17862068562694464,0.5057285620977156,0.44845047395292104,0.343436045992755,0.28661338084913845,0.14620407633736002,0.6603089861238953,0.3562094644853377,0.4316555732785806,0.15932033953069644,0.5105239936356601,0.30257130277640537,0.035005681488288844,0.013933454257234324,0.3600352614939099,0.3178362806583871,0.7150152716129576,0.265157538593339,0.23058464124570516,0.1483942366426429,0.28930143468418934,0.3968175891921971,0.3020590029781927,0.12835739011262484,0.168248907238926,0.32276827203699376,0.35688029489172124,0.3091512397994073,0.44809874869657484,0.5065733107491006,0.28468030671705297,0.27457735103016,0.5188420166989155,0.3000591752766935,0.20847373827653587,0.3539108510169946,0.2915800421617686,0.12798080018766925,0.42455480617701336,0.2050754383702608,0.32455526775414195,0.48470254291128223,0.2513996230827957,0.4834048967379084,0.3934186645090428,0.2261908289670747,0.42544065311527557,0.3316902331853865,0.06157705267796445,0.3852257917301147,0.433274868887506,0.5547147170507701,0.40377337397762936,0.5147384278948198,0.5007235864872508,0.35888513711611314,0.33755845402168017,0.24356662633940038,0.3208363560013481,0.29117919396922376,0.22162058941859247,0.22679875788859896,0.11804407605361789,0.36575365427007495,0.231572748382164,0.28187364712677765,0.186345235443781,0.08981146746765799,0.37469767352457933,0.268738118980282,0.20405810617938122,0.5112321752512946,0.373938381852571,0.296639095279012,0.23191675587346294,0.5184208437305342,0.4261271066084148,0.20923357942166493,0.3455972332297537,0.1968729632542532,0.3034281213936391,0.07630607940877158,0.18737748102745344,0.09048200258638536,0.1890667124939233,0.22039227765150918,0.1393105510188269,0.15163624305783677,0.19657568147148635,0.5257221163889605,0.36601859213080595,0.31248609264026567,0.4256682511035299,0.23280259762637448,0.015302870314162904,0.19894195875673454,0.5536224221059549,0.01853058732713283,0.44640550400617035,0.18099721602518953,0.3154805895574549,0.41375192101818803,-0.01465883479014098,0.1338509745759835,0.12565701068587315,0.41741975258593333,0.15171735777019738,0.6047635693179122,0.444391425347414,0.16999478200679535,0.6492720507574289,0.47383518800470836,0.4919333916418914,0.3505425109036446,0.1124806927836903,-0.035323612925088434,0.26518654002959197,0.4215689836349516,0.20713382823511695,0.17473786671378427,0.13879106471015734,0.39502329426249383,0.43548016764279335,0.48466719582871276,0.29656855914623004,0.08585725141030587,0.2314477550669891,-0.08064460734752107,0.3299364491304327,0.059758103749513326,0.06550545303185792,0.025959029306962794
SH600009,0.23301275233447546,0.32772862063349395,1.0,0.14688710474862465,-0.1131469342023698,0.17574061945183211,0.2949479983065986,0.44831505678626576,0.23771650348467105,0.035210346327621544,0.42536964465374627,0.20900905542311773,0.23734869584762727,0.39717450194557247,0.39053695192741017,0.2975739740202995,0.24990884838062052,0.2891516253114364,0.12746457730691887,0.11903406967823968,0.1804591355534429,0.4279705902714266,0.3242734386915842,0.06877129662964317,0.320424961377141,0.22759654433179474,0.03048903908646966,0.3168887930630629,0.2468423074756402,0.1880279843362339,0.3223675996139933,0.08005221898309793,0.1924264520810945,0.2103335076154476,0.12175234099736731,0.2811470193203518,0.07009792526535759,0.3898740661187502,0.260500425095227,0.15982061618607327,0.25034689011443023,0.10909476033355829,0.4076014348437105,0.17401668312296265,0.1975502846004296,0.20382321870119208,0.168481937607949,0.14406077083058608,0.1735546943249766,0.3498630431925223,0.18750154405674918,0.24769838575114944,0.2623423868265181,0.18822109284156877,0.15267341337982082,0.26382941106578595,0.2842192663674882,0.33685459797470896,-0.0332756859086199,0.2597491016500363,0.09123362022860367,0.19963200532980768,0.24910122531001577,0.06123293658189799,0.07523430240597309,0.1468769895069923,0.3509330872550489,0.3899078146015941,0.2256527058263904,0.3221736966246785,0.2687002512965484,0.30194089819856307,0.20432233002135947,0.045410362252785774,0.14549472777273437,0.07898749626405564,0.0957364717039214,0.37607583493406377,0.2012857509281491,-0.05067243709105166,0.3177881118394056,0.3403282473541794,0.2737908115893155,0.3959461215028536,-0.07998772693982721,0.4197005959655996,0.4635775707350195,0.253729862973621,0.10751903485997669,0.42792167827071725,0.16106366981488293,0.12476280475013264,0.11639222081254923,0.33514856555413913,0.2651347039784451,0.4599328144393092,0.3700916643407334,0.14402785483528094,0.13645185508670746,0.3572116404276959,0.2595561156795343,0.25155790336351125,0.18853826313761252,0.33067228245456054,0.21195076274829017,-0.15605212999125767,0.1557025855068812,0.2649656303672333,0.21760967348428295,0.4261104176974488,0.28205652947955,0.26688676140063183,0.14787476053372026,0.21453488036311064,0.10871836069579985,0.11301043090926895,0.2627243024898626,0.5632404791778356,0.2602830654530513,0.25027653969792096,0.6246898721000564,0.2440717503147031,0.2156585268086199,0.3716706567220997,0.15813776040095356,0.12416840601616122,0.42675035217878926,0.21073993828437732,0.13770187917938048,0.1594263350694421,0.41429198243374366,0.506531915564219,0.06277188720128819,0.2337620455441863,0.3273922570342129,0.2917093324221244,0.13725551776234807,0.21178583204315427,0.2921740928690573,0.6672039742861599,0.18688332227042298,0.22325202966581897,0.25659350078071363,0.23079495724355895,0.14118508871116248,-0.05073508627058726,-0.007028990514665689,0.15475317092728402,0.20370387493556877,0.17344865853663968,0.1272709434052653,0.17160964937522666,0.24891673655333263,0.2986108386845271,0.2040503378960281,0.3219406389052677,0.11804917560372327,0.16701139966169723,0.37252509174729176,0.2794425393117571,0.2711026878352237,-0.02934429631925694,0.2888770052600572,0.198236288460741,0.3638221614054627,0.0996909503997956,0.11929289934997969,0.2243758534767683,0.39949945048056035,0.2779553452267889,-0.019550458101865363,0.24619909595637365,0.17673446525920677,0.20515507111241008,0.11479497484668458,0.14897905774281955,0.13512343410003255,0.19941158956309965,0.2787105945774849,0.20588641946219136,0.05232231305543045,0.22557633066428168,0.3279660034245723,0.2989891344595527,0.4159259526095485,0.33808112934087925,0.30296375836352857,0.34428248279316687,0.10010680988301941,0.21479106803847553,0.27225241796752564,0.20529537478828797,0.18555900072744894,0.10614423266668374,0.15986635471779206,0.16253256150569975,0.15041080878904442,0.20332492714186748,0.14719386944563637,0.20360754063150108,0.30981473512208346,0.23533789520104237,0.12916321804416836,-0.04079759923108413,0.2167033009559322,0.3936499318348045,0.15720920130800872,0.23060514615485422,0.1303474131846199,0.2769645122926939,0.19940044790966557,0.1105508469769491,0.3231570666759854,0.11756916475547588,0.2782856323121493,0.03537107753731103,0.07005555664367638,0.05500945435880058,0.18147238251741513,0.05828839922107291,-0.05052597762395816,0.07760466772833566,0.2094868572083861,0.32207583892794267,0.1640018387710076,0.32737421188109217,0.33698074368698727,-0.04610607449006547,0.14403841519900062,0.14295087133175333,0.18592229063079385,0.16157696083905848,0.01867963994409889,0.26039725972877636,0.07540286998398389,0.2818461036097091,0.1926363311436524,0.26671740240295677,0.2805675775927122,-0.1008563437560934,0.06549054341992307,-0.029570364112220488,0.3212475006129452,-0.12333198160899024,0.24329324758612697,0.258073075358322,0.034010680921201034,0.1742523044512606,0.16173256951936155,0.14929622518099053,0.09524735838770589,0.13839031822567444,0.2806541303309308,0.2418880137824651,0.21714828220966126,-0.02019581220876215,0.19972737224983378,0.14839381433429616,0.0875947574038772,0.1947530405112214,-0.06367236757661057,0.15996481067053353,0.05918733533099692,0.13712134739887616,0.16425464713444407,0.02430897134216419,0.07670681486260796,0.2361526729790076,0.244136705544637,0.007519288567609683,0.12444058280058794,0.06741686892921832,0.05338536159615444,-0.028486998607357216,0.1942181768186279,0.11997087876241315,0.35063898316187436,-0.21534572301259094
SH600010,0.23490771403897487,0.4674773967280985,0.14688710474862465,1.0,0.23362656685522648,0.20588183912655683,0.31674807259231885,0.24250709302754592,0.3546342835887552,0.4731638161670192,0.1977367914017957,0.3423005455571705,0.3172287593480183,0.4219143764348785,0.22545489799788193,0.1590627331211074,0.38016745172557476,0.2738307982019184,0.49902747805598935,0.22620964466724197,-0.011275967858428498,0.005836696813115022,0.4617410131347328,0.21285565015534974,0.04307345107902,0.5329011890978756,0.6563387117122627,0.32035885650274243,0.37754539150612054,0.533088828692033,0.449780895698275,0.15047327808966687,0.5045758492332545,0.2812535275747353,0.5758023742860093,0.6366765832716949,0.2281220778800436,0.19020199850235905,-0.03488335549993207,0.24473446006272065,0.21106786932891466,0.2392072957081477,0.4959671374359722,0.43111791733269345,0.47511391449376933,0.4671271762272621,0.5917273880870668,0.3149629285726597,0.3617551959901014,0.3329367750500205,0.3908311670503773,0.18504924692679664,0.13582667070279492,0.38324017678969324,0.05728724710483285,0.023271773472976376,-0.11347586023898082,-0.0798939048038674,0.36015370017835396,0.3527977175875915,0.6863198841587389,0.19816993168211278,0.6585337594940261,0.37674480574346353,0.3473899521956286,0.6292964161974737,0.17495482314593896,0.19091095757213988,0.002435741835842607,0.21651462429913707,0.4808614703283706,-0.06628633191344496,0.07786963914804354,0.5044146424610064,0.2260083763731775,0.12602346287484717,0.4335696838937174,0.19458841809650124,0.5084359359628454,0.4459039468155317,0.06555535912418296,0.5274998057671414,0.3686136994596955,0.5538219081247946,0.17968172305794777,0.5269106714361438,0.02175717359992904,0.34814816583433006,0.21197716446368306,0.08833587375103187,0.4381959484357279,0.4044265964399486,0.40317995711191007,0.20277327898324898,0.47964416408495936,0.2490949461666872,0.23077349493807028,0.23260978209371422,0.20376443058858357,0.1970909673855559,0.33543950154785823,0.3971648767765386,0.3025527162296745,0.1729105793896951,0.24355617253906328,0.4042926396534899,0.521852166959171,0.2081554705868734,0.08506540084641412,0.2616885856079563,0.18619200287634735,0.2654004561952229,0.521702663369116,0.5484292912343752,0.3759678139469868,0.4844415523318538,0.2552476595230969,-0.006471139440205542,0.12355465980811546,0.47807031173674963,0.11846357360343292,0.3814035275057723,0.5042788556952478,0.13163849448784853,0.1068092873652601,0.4850893638045225,0.20491963044069123,0.30084191434381263,0.440949644792764,0.46825417385889656,0.31343639848205385,0.13872104621148135,0.08008546140965517,0.20044983739582994,0.228040408048967,0.2397625654654249,0.38766777642518313,0.371022007971998,0.5085824817534651,0.0715451278592878,0.416585277076181,0.23694167500726993,0.20750383061162644,0.5215538281061143,0.5204158114740075,0.4885508699033675,0.1920277864220366,0.45566849774362234,0.4791102653051758,0.13626202126846568,0.6710740929334439,0.35830331525171233,0.5224815447619515,0.4886105591172685,0.5140351584402155,0.17527474856535621,0.7251633419198271,0.3713191529665424,0.2956965635835573,0.10385200547322766,0.4046789246973296,0.44098201241344376,0.4617195278794576,0.505591019809444,0.2940641264261399,0.19543892309629157,0.12615194426477763,0.40684429965533075,0.3365269444082152,0.10460250291316589,0.23233624325650162,0.45432526274398366,0.0017044157368891755,0.18208460372405566,0.36056764576022216,0.4518090676697032,0.4412781002872374,0.03390426193666705,0.5535360219493703,0.35574941115090347,0.2964869129074742,0.21193003695613907,0.28395533105021,-0.05476585210096598,0.42646940254857935,-0.018986965385575122,0.46746245456052604,0.5413953146581909,0.5234256633040022,0.21275487377472918,0.6146103358704611,0.0765999072822677,0.4089858662617532,0.659063538021272,0.20973020504780515,0.2956240955373667,0.4175220629785558,0.37282279850027383,0.4343580378968507,0.260960393403015,0.4857384556484895,0.46028224639240695,0.1962504643080058,0.21660146689757992,0.5393433217826575,-0.026770874171420534,0.41458147248073784,0.021377478321133327,0.4918109479210087,0.3044454946590662,0.6496601242164344,0.3072683629816004,0.04963478051183702,0.56371614570827,0.3716059605591536,0.39450897071477653,0.14079699679997765,0.3822370276171502,0.27098272924626343,0.23965672549645314,0.00600211647383595,0.2180207186346569,0.34226693566700817,0.22617361789819954,0.208113994589109,0.16456923191919628,0.19197884124486925,0.15211298639050058,0.13889426437235997,0.14811685491779583,0.11051553027651377,0.2676775292924876,0.17514239295011724,0.02969924918418476,0.27199978784393375,0.29734557409079637,0.5143950716517601,0.09349276630157904,0.47250218259772864,0.32019078728296235,0.2067785502293019,0.211375850891152,0.3821683463891457,0.15178723684645365,0.20046085264610972,0.24258996919940795,0.48212119831845435,0.23298067838011965,0.08245109206323209,0.20087048981859743,-0.041373991191815444,0.2105854622435305,0.43194109844100925,0.5633991885921226,0.4630985234394881,0.19942906618102912,0.6063475026231275,0.2935448899083973,0.5712316691431999,0.3060723527240968,0.0822979628151624,0.0038300198458589784,0.32333626075894867,0.26741641662664295,0.2655009649734944,0.4525510459799637,0.5013737399079544,0.585760379313464,0.6025038358413168,0.3625881782899385,0.3721063878030084,0.16519224433161014,0.43557957803989,0.12331503075391084,0.4924301530367539,0.11926824264831741,0.050959604841781914,0.24774313847823706
