,SH600000,SH600008,SH600009,SH600010,SH600011,SH600015,SH600016,SH600018,SH600019,SH600021,SH600023,SH600028,SH600029,SH600030,SH600031,SH600036,SH600038,SH600048,SH600050,SH600061,SH600066,SH600085,SH600089,SH600100,SH600104,SH600109,SH600111,SH600115,SH600118,SH600153,SH600157,SH600170,SH600177,SH600188,SH600196,SH600208,SH600219,SH600233,SH600271,SH600276,SH600297,SH600332,SH600340,SH600352,SH600362,SH600369,SH600372,SH600373,SH600376,SH600390,SH600406,SH600415,SH600436,SH600482,SH600489,SH600498,SH600518,SH600519,SH600522,SH600535,SH600547,SH600549,SH600570,SH600583,SH600585,SH600588,SH600606,SH600637,SH600649,SH600660,SH600663,SH600674,SH600685,SH600688,SH600690,SH600703,SH600704,SH600705,SH600732,SH600739,SH600741,SH600754,SH600795,SH600804,SH600816,SH600820,SH600827,SH600837,SH600871,SH600875,SH600886,SH600887,SH600893,SH600895,SH600900,SH600909,SH600919,SH600926,SH600958,SH600959,SH600977,SH600999,SH601006,SH601009,SH601018,SH601021,SH601088,SH601099,SH601111,SH601117,SH601155,SH601163,SH601166,SH601169,SH601186,SH601198,SH601211,SH601225,SH601228,SH601229,SH601288,SH601318,SH601328,SH601333,SH601336,SH601375,SH601377,SH601398,SH601555,SH601600,SH601601,SH601607,SH601608,SH601611,SH601618,SH601628,SH601633,SH601668,SH601669,SH601688,SH601699,SH601718,SH601727,SH601766,SH601788,SH601800,SH601818,SH601857,SH601866,SH601872,SH601878,SH601881,SH601888,SH601898,SH601899,SH601901,SH601919,SH601933,SH601939,SH601958,SH601966,SH601985,SH601988,SH601989,SH601991,SH601992,SH601997,SH601998,SH603160,SH603799,SH603833,SH603858,SH603993,SZ000001,SZ000002,SZ000008,SZ000060,SZ000069,SZ000100,SZ000157,SZ000166,SZ000333,SZ000338,SZ000402,SZ000413,SZ000423,SZ000425,SZ000503,SZ000538,SZ000559,SZ000568,SZ000617,SZ000623,SZ000625,SZ000627,SZ000630,SZ000651,SZ000686,SZ000709,SZ000725,SZ000728,SZ000738,SZ000750,SZ000768,SZ000776,SZ000783,SZ000792,SZ000839,SZ000858,SZ000876,SZ000895,SZ000898,SZ000938,SZ000959,SZ000961,SZ000963,SZ000983,SZ000999,SZ001979,SZ002007,SZ002024,SZ002027,SZ002044,SZ002074,SZ002081,SZ002142,SZ002146,SZ002153,SZ002174,SZ002202,SZ002230,SZ002236,SZ002241,SZ002292,SZ002294,SZ002304,SZ002352,SZ002385,SZ002415,SZ002424,SZ002426,SZ002456,SZ002460,SZ002465,SZ002468,SZ002470,SZ002475,SZ002500,SZ002508,SZ002555,SZ002558,SZ002572,SZ002594,SZ002603,SZ002608,SZ002673,SZ002714,SZ002736,SZ002797,SZ002831,SZ002839,SZ002841,SZ300003,SZ300015,SZ300017,SZ300024,SZ300027,SZ300033,SZ300059,SZ300070,SZ300122,SZ300124,SZ300136,SZ300144,SZ300251,SZ300308,SZ300315
SH600000,1.0,0.25898050101082565,0.2469796372177278,0.2824358410468586,0.0359536894249638,0.38107722050404297,0.5921547542013568,0.29339373619343656,0.1720506419057868,0.031768702618094447,0.2627877278781783,0.15113508110758317,0.029879234819923106,0.3856646033877177,0.4034445010642963,0.31179333588567754,0.06014328584012006,0.3916918055974473,0.4197671546421803,0.21023180097660377,0.0789314037873378,0.21054710076899644,0.3804730332581785,0.06844966888070121,0.35986902461628417,0.45463273880835625,0.3649025527860915,-0.08068278755612585,0.15234100567771533,0.23046038020412435,0.08432091548700948,0.25273428122837915,0.3585041561501786,0.32383882563829147,-0.052782330139584575,-0.11920560887260442,0.4485453270109234,0.2941211820086871,-0.025191808964150752,0.06398834481260067,0.13214156849105446,0.10372915267521696,0.1328211553206141,0.12958492910859365,0.26619470482661883,0.3484555692218002,0.15868430201192849,0.3099099908052185,0.29784363705301414,0.30946114177661027,-0.017723722033648172,0.5004025826831293,0.12415183748647692,-0.0295475192462001,0.19950672590138993,0.19607772440234775,-0.010252339901540081,0.2359631364409148,0.17870943803803682,-0.01051578855316905,0.2860997985539405,0.12127469016631445,0.05450732741940293,0.19652987737187383,0.21114690986568824,0.22692812371593676,0.3897509476069458,0.040781966406586365,0.41417007537328165,0.267586310477964,0.3383800000524647,0.041907172780813254,0.18096016229104486,0.2041198985311128,0.3240295454876554,0.16521727563884275,0.36087613689083053,0.18952890281743637,-0.00961708504596509,0.2088796371608339,-0.05028363649352039,0.25464886100726475,0.10146216799926258,-0.1944677492296461,0.5110251138931713,0.25142119975956345,0.10781570549754838,0.49045599093988795,0.1727592463939494,0.3804396389328769,0.10066758260764544,0.29023096064745985,-0.07928558763924878,0.012149331278015063,0.20580191793381236,0.4444472628445455,0.3086407502630618,0.26207657607553864,0.3577484758064895,0.03334515793662676,0.22458007725924894,0.4642587566206804,0.10759560974445148,0.22477126354529467,0.4195921992017252,0.1330657815108627,0.21103249054091938,0.41022080760341373,-0.060274892022740764,0.4131346808198787,0.2974007656214782,0.2834237480911658,0.4414424543949811,0.5825243033943226,0.5328256459987937,0.3432249098761403,0.48336947489079646,0.2111346678367913,0.3058822736122499,0.18105980101402291,0.2759426205270263,0.2991897280263725,0.3440456735731405,0.3714271502120224,0.30682162648784617,0.3816545903756286,0.4384245968594292,0.12059074184384752,0.2652717185411595,0.47211141724132244,0.2798192253043945,0.008340359168515821,0.20028478947331654,0.4057548458020193,0.3798204477984691,0.4267659858974001,0.05445587014986736,0.42054821412178145,0.4269604148516407,0.3297704741674402,0.25062857285003465,0.45676963270321147,0.0671319021499347,0.2279808395326873,0.27262820988073827,0.33400129955354835,0.4823694325659356,0.28000376654855064,0.2699068779532375,0.17846966336899933,0.4546060155906497,0.3733865027025691,0.07582681955690396,0.2714652870132625,0.3213702390742086,0.3902071809681452,0.1140294454284612,0.13637116803990307,0.23880096414851906,0.33940361798669094,0.4383452704305023,0.2715608577751015,0.1954518715647209,0.25551599125563523,0.14529991785496804,0.18019322799917542,0.27864988333611446,0.4035200762711675,0.41627238924238297,0.10962358780910975,0.029671808162950043,0.07286156588443723,0.17748243088168586,0.35958216954083166,0.41612631275064205,0.13191344369598973,0.35342075514750654,0.2651760982232957,0.47053332908672074,0.23919604154973872,0.35614425678832384,0.4155155419760662,0.3475969451712983,0.1552433839312712,0.2073769485473424,0.41652408994419765,0.10422143731642979,0.34365830859568935,0.07219403625734172,-0.1480415478500475,0.16378129097293295,0.27994062398743075,0.1126778136014455,0.07008088183618731,0.2625931838350774,0.29603977010376464,0.4732575116927523,0.44521535833215,0.2815110542247543,0.5998398372366331,0.5272444106297296,-0.043297492729858,0.4036029372409874,-0.1463721637587445,0.4755877010899449,0.4306046718944403,0.08503378775052364,0.21873907638397036,0.23178966109673294,0.11939251536327919,0.5194968668968787,0.22992779916948897,0.1713840314854004,0.2963904239818914,0.24184414379451719,0.04379854866242402,0.24859366987214843,0.20012844848493055,0.34611301194313226,-0.06607559056003233,0.168631845199174,0.4316620092535316,0.2033073687653016,0.11179399986746379,0.3371195289181877,0.3767502512646633,0.3630111127479692,-0.07794182567401456,0.08561127497391958,0.1583973556670614,0.4545302711523981,0.2765753797411429,0.3605755145399652,-0.09953472171148045,0.09673686980178979,0.2266804900956835,0.29613129097805135,0.3108343368472323,0.4560423684032789,0.05910568495799171,0.12644807832249869,0.15203913176587197,0.030692497451093363,-0.0477514909794717,0.25166205651423496,0.1041006223314513,0.3245534934232187,0.3894011132243188,0.3345986139268347,0.21139896369628658,0.07567742065509597,0.14721665785675508,0.11151248825845132,0.0032878314057720017,0.4986303014715179,0.469503701469138,0.09173010936080764,0.5019306348472631,0.4292326398769025,0.22728921941788735,0.21905861293459683,0.22894130674187113,-0.001223537096173697,0.04810465297488907,0.07619761254888528,0.27132569995386996,0.2901608650228377,0.35785652891561454,0.3665770746003351,0.14322894062179176,-0.23937926008137791,0.1785305097171539,0.31013868867638966,0.29271910923393585,0.4622265644924236,0.2399195932282164,0.30834705991400696
SH600008,0.25898050101082565,1.0,0.22437349617130647,0.2175280386165293,-0.027243133855008338,0.16702142369964995,0.2576306959863884,0.3901623357827092,0.20424385713533705,0.17658315376026143,0.22653282776741746,0.0896072464746814,0.2744834117123725,0.18540367100766592,0.3418776641545248,0.1079086623998278,0.24275505800260805,0.23722503713289797,0.18627382427549757,0.22402123520951545,-0.18657421582773276,0.3183026406911798,0.27673690185913075,-0.16330046762226608,0.05452185040709419,0.19900552182869718,0.15766669621907498,0.2684567346467684,0.37643756656534233,0.11364745401264316,-0.07395192596331875,0.13781030451294002,0.2047418078717118,-0.06543506068429994,0.03187793169140255,0.3114684825617485,0.39280628363057984,0.16365592927977837,0.03241059101587057,0.08507298689659175,0.20245025509327527,-0.020406352008065922,0.3550798224331815,0.04169082571938348,0.49793542104601796,0.155839912013045,0.2707896731294257,-0.027417393745697342,0.29707773363178974,0.26423120395761623,0.0737227218272305,0.3508936816515421,0.2598414899405748,0.0504030253446527,0.23556369215603037,0.028503340537015164,0.09780776425008852,0.06137633366604818,0.15825560799821745,0.0386007530108581,0.17334717088093587,0.1758592399831543,0.11537789277661284,0.2569255483791955,0.137643966990244,-0.0505475014343446,0.4333283694414646,-0.11757635299164963,0.4524134925781498,0.3193330113903342,0.3937489602415608,0.15189564434487346,0.20920454582385473,0.2538186886438035,0.16521369446849624,0.30362847656365,0.27225508301888635,0.2230894424409541,0.3793603262711887,0.4422150432350961,0.2732946792147651,-0.001328807039557689,0.1834895723328792,0.04286246214361993,0.15032013829580274,0.13294153817376725,0.1100770112496047,0.3128655036421419,0.057878616668510276,0.39586126253501064,-0.02569916008096206,0.1941256783380067,0.24447800528339553,0.32576074881428874,0.2118370412012573,0.4648542780734478,0.36033081065909495,0.11752433522303678,0.4310611610637257,0.06584350117997598,0.22735697071836944,0.32038391874433975,0.04688055913630758,0.10061587322409822,0.4608937143818414,0.05990388618243401,0.09307656193997745,0.12008332586214743,0.26163984834462095,0.4527535618946228,0.10620417756697473,0.3797418262274685,0.27740075399372766,0.3435762386645877,0.4324695788146592,0.12630637749905513,0.31510463346265594,-0.07326325594714697,0.1314532547176112,0.32322356202819735,0.29155877234485356,0.19670868310404843,0.358150144425876,0.2542845434889106,0.14184812141634626,0.3726276473608556,0.424890671296244,0.23305874691448417,0.4598162887327219,0.4534525427885935,0.22420728340936624,0.1520659668208765,0.3968269338139283,0.48825491814515143,0.5272530999733223,0.19758728144244858,0.14958616555527454,0.2827371222069625,0.43485971451345823,0.04947611340105753,0.3431338440898815,0.08866844828853662,0.18221681395506334,0.4894332849320224,-0.04869278444149714,0.40411674569900724,0.25053461036460606,0.16127709751991065,0.2979409633240291,0.07628619114130848,0.3463288069742495,0.25915824673863147,0.026117349432565932,0.3123722225592517,0.21648491256078,0.13978975791973494,0.42292854650570205,0.21122949945443362,0.17886129678902316,0.355402958034537,0.05403530267101671,0.33832476282479523,0.19601971918331457,0.3353947220986531,0.16589206212755486,0.4777141568576727,0.38531679946848957,0.2503624608894373,0.1719106308804984,0.18353388759843256,0.11780049394371897,0.1194270708161798,0.3115336524926011,0.3437213146586907,0.13474376777695019,0.14239094162288737,0.29446224245802977,0.03309131855587631,0.293526691191219,0.20622312136852733,0.1097402938306192,0.18661961652383893,0.12411129911355845,0.1508503749143018,0.12020666148370789,0.2397300608089199,0.1750915905031564,-0.07467117312489198,0.051424891324987024,0.07712334135267915,0.26978178524859275,0.21700645535199653,0.17204279704660472,0.21426886838116382,0.1863874187871228,0.20144777189105595,0.2604596256651944,0.37043848867827894,0.43192550407628455,0.10546304747646347,0.5088266020206945,0.2054590657074186,0.23174513697943383,0.15627157463741187,0.2537409755444657,0.45117941430945274,-0.052939328853498134,0.3095498636749498,0.21901688608306008,0.2992299232539263,0.28807936270981743,0.2992446813020818,-0.09118653182571197,0.20941280314512128,0.10173057112459247,0.06158737354900258,0.0692072562919422,0.11652013360541968,-0.09638572850548154,-0.05808692467964016,-0.08133277303619468,0.08634327212985551,-0.007194075301837166,0.09356616101592792,0.3683838372780893,0.054874099107452404,-0.015405512411756994,-0.02470607014458872,0.06981006615296373,0.1853783579043234,0.09836089338213408,-0.0004055977379220921,0.003854229711100354,0.17547603192573819,0.043879567456465485,0.06701709759981167,0.20442730994573716,0.10520092455746459,0.15569785026204114,0.45298743031269534,0.4020215928783471,0.1933883102472211,0.1401332228673015,0.007441998748552647,0.06981154641069469,-0.0036553440364542945,0.15729713595018432,0.20367568345006024,0.1171846256658203,0.17095913483961925,0.09549340677671482,-0.03725578553780166,0.2713842660681668,0.17385163915609095,0.36036174407054383,0.336785066642997,0.12618905262880759,0.16529927160706828,0.5311228457597198,-0.03035271516342202,0.03577960635419188,0.24166066440103756,0.011498300095497321,0.16768188972164477,0.2773242337345948,0.3900473864158233,0.218178998990691,0.2025573642548098,0.2859706467769683,0.12064348263504873,-0.08411485846286142,-0.007722608137221978,-0.1258904349227571,0.1768761971452276,0.13400932718953357,0.09650488007013287,0.2792320053489751
SH600009,0.2469796372177278,0.22437349617130647,1.0,0.1461021037577021,0.17578246200922015,-0.09431265032533578,0.28500523592882254,-0.0075815895001440595,0.22914828144795668,-0.11891687337669879,-0.08289602761137838,0.10591710897829112,-0.03344465716797439,0.3519338414835268,0.34092965702848044,0.06276366661222513,0.10420592631144335,0.2731619748481377,0.18827433795937765,0.2932602665594624,0.05212761907870241,0.1870620055644863,0.22388811574209094,-0.02035146007844636,0.10518519565502374,0.43706969935647494,0.15887519609486436,0.05497318712886603,0.1769269347437453,0.027182294517194904,0.09199988067802878,-0.00680365650038809,-0.08240221982857623,0.19683659746605156,0.2317617113438833,0.06575507377936286,0.2317749525981881,0.1966935682350746,0.011334182211912212,0.24543034950749654,0.15603593569737084,0.13624647428543912,0.2398208114476427,0.18754849993445277,0.25404431139222605,0.3572106824704107,-0.10145353335303267,0.1974239645265531,0.1905824170308878,0.06643777822623634,0.23291670209897455,0.18923702949153215,0.008640288343010737,0.04617173140689872,-0.04057222792081814,0.022169367244030257,0.09504783803034385,0.0149289999755158,0.19887548601321475,0.27768899035567196,-0.04298217934033714,0.07658500308893985,-0.16966605942567212,0.15883475021216256,0.39018528625654236,-0.023245733661931743,0.2834826622333931,-0.00510545318303163,0.054849925884732066,0.2511904782064499,-0.12017577754489017,-0.13059274810294275,-0.10396930735930507,0.23090553247115633,0.25751220857949586,0.1404747008524522,0.18525180798724894,0.2105761159003551,0.042672764780319096,0.22936885775423382,-0.040130353266747035,0.05682761397091155,-0.10354222494936172,0.10552967401226007,0.1859379939550866,0.2875169069453876,0.14560630587478193,0.42438900176405864,0.11338389842980164,0.22362885649811473,-0.17286277787023982,0.23380298473955952,-0.029914410176963908,0.07560974929247635,0.11127422393741793,0.2526518178450897,0.2052369363689412,0.34813377166583725,0.31975877115701756,-0.17008140632973417,0.024405721288722225,0.3559799766175929,0.07748272612989923,0.23264640070274503,0.16261421593073994,-0.09244771170357083,0.2648603510436517,0.18417944526486105,-0.020618357231164026,0.2539132187449135,0.264845138951851,0.2311847960488102,0.272237798513396,0.3086006618690854,0.13495302000779644,-0.00329849197847325,0.5115166984693901,0.07259576519369623,0.24116074293575193,0.18315516731385023,0.22327468154311564,0.22403030176557953,0.21359412731285438,0.08130847297999656,0.26268637491405944,0.1701524274172411,0.28729126807752503,0.3390662002370564,0.28677856279920777,0.2031387996302083,0.28584874151678674,0.2000880352060212,0.25912184321135756,0.2511433588997968,0.06265341782810692,0.3491877768430228,0.1900174331497924,0.17042257620678009,0.389975993980548,0.5351829718241233,0.2907850081069523,0.24553156961168665,0.279725689828887,0.21542324669284713,0.30404252447234004,0.09963577157021641,0.20066270193375355,0.056779267810733225,0.21267574368555375,0.18999654110103695,0.29048787372761387,0.2163465693620235,0.3306924916992592,0.3359622904602939,0.04183130245371921,0.42349128546874304,0.12867081831478963,0.15331655273385097,0.2610412663266393,0.1970291662672345,-0.004042834188982006,-0.012091384111131837,0.18049449037424306,0.019437731991678465,0.02834720564938458,0.09898390487928348,0.30351307019165874,0.20510948208500096,0.12539824557346196,0.16241660787421291,-0.14825750320828257,0.06945271924776265,0.21179764143666252,0.2182501070593962,0.2201674207567513,0.08346997434292874,0.14282607853091495,0.3797344976548193,0.284864250696154,0.23720909252486747,0.19536230629264756,0.2536276011690613,0.1815221727181552,0.03927348885194655,0.2894006375829181,0.12311474584155453,0.1128147081713354,0.054306079019479495,0.08416121057464124,-0.007672202648740844,0.17758249778922117,0.046427624431605266,0.17331444313200056,0.16521436516471436,0.10736009023246591,0.08664156338655779,0.2505677312169833,0.2536747085137204,0.2991238480520938,0.26646049607777167,0.2751779909203367,-0.002323772740034674,0.30850383925767694,-0.06173335406375511,0.41285458879123027,0.2561005746956526,0.04745284983929499,0.18946307630330012,0.2083477842563699,0.05418029077194999,0.2830177950787438,0.3848661033322593,0.01574616330511838,0.006601625681228493,0.2359094359058384,0.09090617375528469,0.07998731627677085,0.1735367670580705,0.3156698045989724,0.010619354189924202,-0.06963997245964604,0.33119268492326576,0.3181234956895723,0.1571907442733191,0.1300530945157814,0.24405396404074126,0.3124365465964617,0.014433531404573851,-0.052883807978785245,0.042200743924818616,0.2330061110908066,0.16939611786126021,0.21031188119774452,-0.21716938022871596,0.22059155853979867,0.05170515366070216,0.27542703140926644,0.13318720018565466,0.28002271965457404,0.19813680790158897,0.18551879933124743,0.28160163754817996,0.19767450445502685,0.036400532313868326,-0.003372862412409139,0.09490848512174789,0.24167406688477736,0.2045805113155585,0.2777567527788447,0.007302295970867389,0.29754504067880705,0.06877737891834909,0.0873444659299057,0.10244529432012268,0.11098601267830524,0.12991938819984822,-0.20557127475494025,0.3125745016609831,0.34803963995628356,-0.0038910093989386607,0.04536208762010844,0.04983728684829399,0.18597003158594408,0.3329720582462772,0.03706618732087422,0.10008083394383763,0.39323333306456043,0.20210137680722656,0.3356517675786718,0.3340600192643576,-0.028875242514003953,-0.044636641982198466,0.1608448706491396,0.30024794912021974,0.3455751760548206,0.08101414574934504,-0.018377681887254527
SH600010,0.2824358410468586,0.2175280386165293,0.1461021037577021,1.0,0.2654784153074481,0.257729888127986,0.32068865857454293,0.33278447383570525,0.11384783625744173,0.22783826348038438,0.32416673146764424,0.21720703522748525,0.2062172605673953,0.23911035469336675,0.2520609474739508,0.19052122739070118,0.14728008750592195,0.15096466276323975,0.3056103196321234,0.2872096681221083,0.21913681861868844,0.12167869977336176,0.22577177703473575,0.25441141024028485,0.09212110839573691,0.29895234732991466,0.396254231896121,-0.06514202986289556,0.27466829557652706,0.2844721759907347,-0.03975880028759704,0.21596283982800563,0.0927712368629415,0.14322753835869256,0.07397411208795661,0.12813322357267568,0.39651024124189527,0.294935187116276,0.09146030302386256,0.1155544921367069,0.2955502469341122,0.1875987744204025,0.3143530108724334,0.29154238033673774,0.22977913105078432,0.4085715435761349,0.1453035304443222,0.3225939655188917,0.3281652508561055,0.3978337914575671,-0.05089784960887271,0.22453758189863032,0.05754735237405474,-0.024988763347313248,0.17975418814394653,0.2210364080060212,0.21504633738654366,0.16941406030918285,0.32643139167216945,0.08787433743068199,0.2407500722791749,0.5088162274385496,0.42432700618316394,0.21796226453663903,0.14780196066410514,0.21030831897992885,0.2907821335119217,0.24481077161048184,0.5038392956177531,0.2265668501010547,0.2824419943616723,-0.024783766173401344,0.3351986849320158,0.2572026241287565,0.09865746596196721,0.08206966718964648,0.21036416589704982,0.21240461583794662,0.1888301832661717,0.17433474356169315,-0.10774827305405701,0.2305434462002136,0.1708886493000659,0.24470903059191745,0.17396294217519986,0.14861185191843476,0.07911474701439593,0.39836424656385133,0.2523081848080695,0.46685927912210123,0.3090892068036381,0.12877532068990324,0.030074243944095125,0.30036910586481597,0.19560781232123414,0.3624971535232147,0.3018606688379649,0.22074641081408314,0.29209223845380733,0.10142444479561648,0.11441507317950406,0.29052684016397257,0.10977526845701784,0.06028927625112827,0.465175601558862,0.25067633269180634,0.24484165568918342,0.15302468680346923,0.026184607018245164,0.0868598672703774,0.12175294257405067,0.5246164070031004,0.3207363826735502,0.3534729820673917,0.4084955970689233,0.17560116330681158,0.23975289044545778,0.254064145097987,0.38318324558983996,0.24679955462806044,0.19477202463442006,0.09371701909720515,0.1470561777124711,0.12597829100807723,0.24053074118164414,0.5212056792442156,0.39081270046415145,0.06412908284524918,0.2223502055993672,0.4500501577981909,0.10949148827387689,-0.03670622974554051,0.3218506267366695,0.22329843142865383,0.19945686034000512,0.30903462291553174,0.28335101853751,0.23423225045000134,0.1489380907713772,0.12198353035000571,0.15248976098965886,0.3400376472668082,0.34353390076021484,0.38520593874556075,0.2722633553396925,0.4516079360147959,0.10625056534250758,0.20348044925307224,0.189170404582571,0.06587475532808697,0.48465183943436163,0.1273322367977115,0.25254547347163603,0.09368707887684116,0.3186540342837202,0.20793893215323433,0.14431654783623452,0.35282733458527815,-0.001349174078003331,0.31585535517558283,0.15365507643169676,0.37325953593756467,0.21301043664764524,0.37663531063484973,0.41955735380068016,0.1843930793133738,0.258738838953931,0.2864278010657785,0.4891098047356879,0.28144592996859236,-0.12781041060576204,0.07915875635423805,0.24784600925216216,0.09907916680879034,0.08753280712517472,0.2845569131542854,0.3120678302317422,0.21479521140653018,0.34392858110076063,0.3866252863508411,0.1566122595315376,0.13919645987668197,0.03987769687960159,0.04589584137459375,0.17474824406634812,0.15836890659845507,0.21626792979951856,0.417057531708403,0.1941172238372013,0.1472976929367555,0.11967007774432545,0.09496930306911215,0.18281702993702548,0.22599999347542635,0.07595188727316729,0.4657434910802003,0.036871910391675554,0.3124131195512654,0.27921306021023945,0.47980194409812704,0.39594252124327295,0.09635320429636561,0.22314396453075774,0.0839997938532081,0.36429990400284923,0.4701045724379222,0.24101612677084705,0.3237366048787544,0.1197076547216035,0.205452701657872,0.1084707151248427,0.1300172666878519,0.45208214265031144,0.33511790376738315,0.009464473110459504,0.13135307807963584,0.23759140549974847,0.31699395097390537,-0.020966776569502254,0.06502087715519535,-0.027282828213178845,0.12362995970383688,0.06698591642129856,0.13774881180137594,0.09709311826706843,-0.009502587452543374,0.025906079056060183,0.16698137439886676,0.17578878291573713,-0.21695162766887713,0.19415518403322377,0.044296619083408845,0.4048302394577127,0.1546612178252031,0.07981784357952112,-0.003743836872550751,-0.005895667369621415,-0.043755588849424085,0.17571414492816703,0.24707790360649512,0.5189182929930649,-0.013401666862852532,0.020247983435602114,0.291520444824751,0.36628572604210097,-0.10455202348709194,0.08959366590749687,0.19244489634175058,0.007519681299575348,0.1020055021241946,-0.0357095388136191,0.06295459267373613,0.32946569058139547,0.15473959648948693,0.43276073581530916,0.38006296117101873,0.22133028405187197,0.32009115998542625,0.27308911211684767,0.25700008125646884,0.33036341345275455,0.20143057528920347,0.19657852733749331,0.17808416819260084,0.16103854381137345,0.41154985345570994,0.3126943782775406,0.3403555779633544,0.4624470851972614,0.031778144002265106,0.12100419951260317,0.011924749090439885,0.048629409139524196,0.19847060024424729,0.21606030398295029,0.1302937817461606,0.3814210856168563
