,SH600000,SH600008,SH600009,SH600010,SH600011,SH600015,SH600016,SH600018,SH600019,SH600023,SH600025,SH600028,SH600029,SH600030,SH600031,SH600036,SH600038,SH600048,SH600050,SH600061,SH600066,SH600085,SH600089,SH600100,SH600104,SH600109,SH600111,SH600115,SH600118,SH600153,SH600170,SH600176,SH600177,SH600188,SH600196,SH600208,SH600219,SH600221,SH600233,SH600271,SH600276,SH600297,SH600332,SH600339,SH600340,SH600346,SH600352,SH600362,SH600369,SH600372,SH600373,SH600376,SH600390,SH600398,SH600406,SH600415,SH600436,SH600438,SH600482,SH600487,SH600489,SH600498,SH600516,SH600518,SH600519,SH600522,SH600535,SH600547,SH600549,SH600570,SH600583,SH600585,SH600588,SH600606,SH600637,SH600660,SH600663,SH600674,SH600682,SH600688,SH600690,SH600703,SH600704,SH600705,SH600732,SH600739,SH600741,SH600754,SH600795,SH600804,SH600809,SH600816,SH600820,SH600837,SH600867,SH600875,SH600886,SH600887,SH600893,SH600900,SH600909,SH600919,SH600926,SH600958,SH600959,SH600977,SH600999,SH601006,SH601009,SH601012,SH601018,SH601021,SH601088,SH601099,SH601108,SH601111,SH601117,SH601155,SH601166,SH601169,SH601186,SH601198,SH601211,SH601212,SH601225,SH601228,SH601229,SH601238,SH601288,SH601318,SH601328,SH601333,SH601336,SH601377,SH601398,SH601555,SH601600,SH601601,SH601607,SH601611,SH601618,SH601628,SH601633,SH601668,SH601669,SH601688,SH601699,SH601718,SH601766,SH601788,SH601800,SH601808,SH601818,SH601828,SH601838,SH601857,SH601866,SH601872,SH601877,SH601878,SH601881,SH601888,SH601898,SH601899,SH601901,SH601919,SH601933,SH601939,SH601958,SH601985,SH601988,SH601989,SH601991,SH601992,SH601997,SH601998,SH603160,SH603260,SH603288,SH603799,SH603833,SH603858,SH603993,SZ000001,SZ000002,SZ000060,SZ000063,SZ000069,SZ000100,SZ000157,SZ000166,SZ000333,SZ000338,SZ000402,SZ000413,SZ000415,SZ000423,SZ000425,SZ000503,SZ000538,SZ000559,SZ000568,SZ000617,SZ000623,SZ000625,SZ000627,SZ000630,SZ000651,SZ000709,SZ000723,SZ000725,SZ000728,SZ000768,SZ000776,SZ000783,SZ000786,SZ000792,SZ000826,SZ000839,SZ000858,SZ000876,SZ000895,SZ000898,SZ000938,SZ000959,SZ000961,SZ000963,SZ000983,SZ000999,SZ001965,SZ001979,SZ002007,SZ002024,SZ002027,SZ002044,SZ002050,SZ002065,SZ002074,SZ002081,SZ002085,SZ002142,SZ002146,SZ002153,SZ002202,SZ002230,SZ002236,SZ002241,SZ002294,SZ002304,SZ002352,SZ002385,SZ002415,SZ002456,SZ002460,SZ002466,SZ002468,SZ002470,SZ002475,SZ002493,SZ002500,SZ002508,SZ002555,SZ002572,SZ002594,SZ002601,SZ002603,SZ002608,SZ002624,SZ002625,SZ002673,SZ002714,SZ002736,SZ002797,SZ002925,SZ300003,SZ300015,SZ300017,SZ300024,SZ300027,SZ300033,SZ300059,SZ300070,SZ300072,SZ300122,SZ300124,SZ300136,SZ300144,SZ300251,SZ300308,SZ300408,SZ300433
SH600000,1.0,0.12892285687495217,-0.08333258961900783,0.21557481999911246,-0.005119529810912773,0.6755655894060795,0.6995479337011684,0.21797442939959638,0.19071767394462125,0.1846171564288498,0.2884284849618598,0.3668944414082219,0.42618358140681545,0.6001874659901556,0.1566879762914899,0.6975691762900953,0.19982318808850552,0.24879243928025016,0.3580821701638651,0.4148167017046139,0.15855363906674014,0.42543143883195267,0.2515992753124762,0.24067091107902536,0.32873114778542584,0.381686073354783,0.2745381594484,0.34151704326835897,0.1916867049834412,0.3085642248377652,0.038026725225162886,0.2106913545416386,0.33068922797693795,0.3587051330821374,0.20935745154150104,0.10661942646216407,0.21288152102464003,0.3257447926472251,0.23339719599906913,0.020296003052940898,0.2867651558658104,-0.1091337623657997,0.13724093173136284,0.13056964048645572,0.2654256999680894,0.24505482015588917,0.10199139396481757,0.32242357314206777,0.29111151442061367,0.19029576025765643,0.16088481593242032,0.08475830276793375,0.19825382107665707,0.012132015462482123,0.28431358506245874,0.2845388674642005,0.15149965567270035,0.17332047279390483,-0.015650369064327103,0.2860780217718607,0.15104637936321919,0.12992312603401976,0.23886594478124187,0.24776712128230774,0.1758203557552826,0.23942799059433847,0.17058870336942694,0.15175526237859577,0.1901421905313977,0.30232242156882966,0.291440013126281,0.20028834435528475,0.22148598909399392,0.1745529785330078,-0.009337077810627903,0.13730719555449103,0.24167778546301721,-0.04600394942852933,0.3019378443528661,0.26037815918396345,0.2412805530586411,0.2487139840721825,0.11249057873781607,0.3773699142381187,0.2695706867527856,0.24676644709547518,0.341463125223242,0.2481335083507769,0.24409303663619833,0.20432898175766825,0.1722906045295503,0.24005634876874954,0.24275854794976795,0.4330519614559288,0.257218126356013,0.22733926681990443,0.15325633658665527,0.2570931040792882,0.24609137895187155,0.12690775274531915,0.3278384072121018,0.5137436745782888,0.5697174564580615,0.5275799377580319,0.3681290876102546,0.1293881606163949,0.5757953499421647,0.20320952012113022,0.6158514383997258,0.2677753048568026,0.220653670266889,0.18917030166662335,0.3185213995653746,0.3692528015425496,0.40054692836813555,0.4051485491746609,0.305398478308619,0.17121639752481976,0.6191245440863846,0.8033232327669465,0.09001066452855595,0.3157754897003332,0.3888681187926878,0.13272052997044065,0.26403094386694786,-0.010870322363873785,0.6437331362249693,0.39903321845438217,0.521765067060835,0.4688314868075115,0.6827079413121309,0.22033086546679104,0.26582958532323164,0.4265528907535586,0.5821842298531921,0.3727924075325013,0.21382210422010547,0.33700151744851436,0.18472295224593321,-0.04413905772783325,0.09916748287090861,0.47527021000953146,0.2603618376626551,0.3222360031843786,0.16571484407835335,0.564971354552201,0.09643882969993785,0.13493092039468607,0.2936610744614387,0.40536014506248597,0.15408759126290963,0.27473697248526874,0.6650037646162927,0.2523962360469322,0.527478081195371,0.08183349128456198,0.24946911360955398,0.1231347016449629,0.09789201406906192,0.3033919806658885,0.2966549825703935,0.15371678594684707,0.29797483479215525,0.21129604507237904,0.3984953388070521,0.4264945243434465,0.24237883079989214,0.6337938350111513,0.2921550542760558,0.08742051664641301,0.6600277781634507,0.11606760341042226,0.1824972113994736,0.16007657953922122,0.6378131862902342,0.5733518864660275,0.22699891402000474,0.041511588164437965,0.17425102683481003,0.03133989228862085,0.23133569700578746,0.16884341462512584,0.2324190881232231,0.5860295220778451,0.25317939669102685,0.4551347100423099,0.3213093845659741,0.09752628699697058,0.19393936110927215,0.1739027292268586,0.5036750430471799,0.44274549116272705,0.3174332276480659,0.21722952525016392,0.2087828298028478,0.1843951001140965,0.3622434013973866,0.14856355754693698,0.08742457465990718,0.194083746365817,0.36012233905657254,0.06469622476722947,0.27975539822092493,0.3693314799282331,0.2987326043381177,0.156619197815142,0.36366225610685754,0.4136419368476891,0.4104895124593141,0.21708607522020248,0.28055590739116215,0.44747803608383885,0.20833391204877133,0.29806651844714815,0.42833584766726995,0.2681958834643317,0.17199467057532467,0.22961489234906957,0.04661677403897656,0.08785409053827202,0.39964420374260834,-0.16513806060803674,0.10113751053218833,0.15434617998855768,0.0861957124063307,0.1129898374523012,0.34929310604325453,0.19233756605701133,0.18869559638787367,0.15757631912772885,0.21889611549726012,0.30385545923299573,0.18136221990773976,0.26737707645860265,0.10434701573931011,0.11974486476898312,0.1658426747536212,0.2719813875035831,0.0975351496021197,-0.004684679935215643,0.5174306579770928,0.13405225167810797,0.19310333831348428,0.22800739740092477,0.12956263416295086,0.18640768970092786,0.2507703146303465,0.1564900737120852,0.18863678546323578,-0.033531301516941156,0.08289664293579789,0.21326024059969534,0.34256298021062276,0.18725798672331673,0.06650731614408001,0.33373907741787673,0.18236393406637166,0.22671105567120514,0.31428126020665764,0.2890434162423714,0.13194208155352055,-0.02800818413199375,-0.02992715646795363,0.10027810480028228,0.19381390783890665,0.08232026077205297,0.1744052347649876,0.26624416762210307,0.2354869987644585,0.3640059096968561,0.12990834089402864,0.3082899357291665,0.34949568474493214,0.32530924470615685,0.02578301699208412,0.2639909252838565,0.245861229816849,0.289147907592751,-0.003393440057802877,0.2884295004870243,0.3209885492576995,0.10008418439073197,0.1665230494825208,0.20168644830857602,0.14083582321809912,0.21412102467991995,-0.030658216547703676,0.05674284339175807,0.032140416727785934,0.15748076593226212,0.25382866921388664
SH600008,0.12892285687495217,1.0,0.312685529684877,0.3461746858907631,0.11386900991362961,0.21627817903395866,0.13076020148134787,0.4398437529062643,0.26608276299880995,0.14952482886954513,0.3688991548264126,0.37961116179798504,0.37664167985733743,0.15858423245277203,0.369025698845339,0.17962177175504793,0.20857898301151984,0.4263145342620563,0.3666829986435251,0.338292252752302,0.10510558642456769,0.24160604297903684,0.35596664866032923,0.23609533353658568,0.3264965669374942,0.3633091300492393,0.42248652540286313,0.4494908640579337,0.31511943228194444,0.1734897302100359,0.6053155419998857,0.2946519730612957,0.26031131883514314,0.10651904460754107,0.2300981606826878,0.2621452079971995,0.1838162339115294,0.2675699793701979,0.21647497004469196,0.3911412917038044,0.20915275740097253,0.11346937947341047,0.2007543628259282,0.45276576972030974,0.4509321048478673,0.31449760171699537,0.23912891487274615,0.40501678664656976,0.14560494583120998,0.14906785245260085,0.10208393534668223,0.4154547772500285,0.5466553952260413,0.2713495029391129,0.1348709481219319,0.297881358282159,0.15673858060825951,0.4289744087382517,0.17966468890672133,0.31874948567375067,0.3844491313819273,0.3319913586980235,0.2279465298002755,0.2570289619992176,0.27313781068153853,0.30885208046699064,0.07420749682477794,0.44816827701134826,0.27009900242121,0.12740465548044372,0.36774358906947435,0.44029365409760574,0.2110581893189198,0.3051944992171445,0.5178250109807013,0.19918441050093313,0.41283469627692615,0.11183639031617645,0.1395980009173072,0.3271634505424631,0.309914213388635,0.28941899831172735,0.5268939024492448,0.1770148244926781,0.38720117810613064,0.17937879750830824,0.11406053538856102,0.16843244882841696,0.47535757537376355,0.4709711561969837,0.22989635742051542,0.1577912145814407,0.44687131723882006,0.13255527437855213,0.0851117902635318,0.43707097474054474,0.20340923494368018,0.2934373435663229,0.29798233627336834,0.15144853681883436,0.40268781005084053,0.24919163213901818,0.1826682600473221,0.08091988949966539,0.3428130282157104,0.27076345890821296,0.20237359622614584,0.20868407690519422,0.20831020189302113,0.26951072789049635,0.40285200265389376,0.2544431450073689,0.2075855695118126,0.29158378360020465,0.32233955047092144,0.30920276547074393,0.43020176395588045,0.2605301031701165,0.11449602583862895,0.24954328311434057,0.36876473570861773,0.2664418483844385,0.3244936748791484,0.4822351891930273,0.2364783949449138,0.3906728586117651,0.13939146202522518,0.276793576441451,0.2345646661389987,0.08468889824726647,0.10521080742711134,0.36184924704403876,0.2028222300359653,0.2142773040724944,0.11825367365852693,0.3852051090751947,0.246034571701355,0.043658768912862,0.32647347374822033,0.6490618244035471,0.48763910949893985,0.28612820269565914,0.15352326213668283,0.29080616732975856,0.3928455316891283,0.21753280970550004,0.20370603882395946,0.6581795461637485,0.39881650167850424,0.31955639879723596,0.22962477040227297,0.2570285905534126,0.13823634406740637,0.3756958752901013,0.10619588128322721,0.44357743993396603,0.32616716076147123,0.35291298714367975,0.4533368609853544,0.23524868201456664,0.2681818975163836,0.3709517371032533,0.29015739001597074,0.4710168228104917,0.1887530440866497,0.41351514220888796,0.08878811365160791,0.16927228884106216,0.24246283279959296,0.5078181349894899,0.13045103649189785,0.2803379523367686,0.32834425022653974,0.5715820911542832,0.1648437505381133,0.16428897613283897,0.11430778689016019,0.35083456528307366,0.33450596785564735,0.13146305053403345,0.12486229706848732,0.26095484578168715,0.3277385877149798,0.0156877120542148,0.3435093002114432,0.28596133485895614,-0.04830163076615388,0.35251710776973855,0.21005017610629556,0.33305206943748117,0.4906024741324829,0.22214686827980876,0.17438792748840823,0.4452616412908844,0.21798144882539558,0.4920621143927688,0.12124591349619314,0.33269883117363475,0.24470333417590967,0.19077296599853058,0.3058062032633281,0.20842436665087788,0.4415860553350198,0.25338648092027655,0.3879881200856862,0.3361070254645247,0.36039587312144716,0.26556012852466904,0.33144265445005827,-0.01007072107147291,0.3069856457827732,0.3232612938094047,0.24435867439143838,0.16484526072261985,0.41983651556653323,0.2059608510197381,0.31763017946790784,0.36961590484151635,0.4653674522560098,0.17352833971349838,0.3555128364539944,0.2159521900227947,0.14428832497143945,0.40154524557151,0.3162320187108479,0.1258422959859851,0.07000289340335739,0.18680593870032683,0.20278456889763324,0.09260810399039762,0.4253287877622297,0.17494585039901286,0.21476140355288428,0.37684509426297325,0.23795738046358633,-0.049038031496052584,0.1717476473121502,0.3664273554700997,0.5547106338530837,0.18506213983551884,0.22790842045246212,0.29511441060775334,0.1702213196997011,0.18357543152030953,0.19004642458368468,0.058849184569724336,0.01546664330888634,0.09178031114569932,0.16708436011477898,0.34719711738228937,0.34090785601450196,0.24387656384396156,0.4824636130659826,0.1571701626220369,0.3323236167982083,0.3050552633294842,0.5207386644405193,0.31842076154216914,0.43489920063035276,0.18151270077885698,0.16095485841042553,0.3274413489365382,0.03377782116269938,0.3338155101911252,0.21402931034589012,0.37165277153377085,0.3943657654398873,0.314345062820253,0.1524472465203563,0.27573822244869683,0.26960905349469705,0.43101002246693615,0.28973796876512126,0.24765220626867604,0.15471949943790955,0.2749507303534686,0.19376754511363659,0.39784935924972176,0.41596785666742847,0.2626947404390688,0.14907114966407548,0.39633848555561696,0.12733875873327583,0.2866658272339933,0.2147087545408768,0.08038111558005745,0.09588200363831997,0.4096577038803142,0.4251118936139151,0.34935384645960166,0.3159285360394204
SH600009,-0.08333258961900783,0.312685529684877,1.0,0.23446147191609917,-0.01214886119861403,0.0112323593667182,0.058845187702133726,0.1162370654119029,0.3459930231760056,0.1214813275119998,0.2118421892667488,-0.059193808503330045,0.10991770561950462,0.1255970897941893,0.21534516279156074,-0.0331819283262975,0.21636564020061294,0.1794331036883221,0.008484842133127451,0.15448189736820234,0.08570027318014602,0.18901512704711673,-0.015638314511011997,0.0008083696236674043,0.19260345883685465,0.17670572693474346,0.2847231972764529,0.16188434778891816,0.09417228771029587,0.43953182719360184,0.33202230161671326,0.3866035431122143,0.27571238332431575,-0.03713493556295196,0.016913910214996386,0.3768661388774461,0.14997296687534709,0.26820528077647615,0.3688735608413255,0.46329298972745026,0.22897855387851423,0.1204547469116544,0.29193602668383534,0.2918171706717346,0.1745644409808467,0.4154433753822895,0.17974145730809993,0.11715595057028191,0.1317136392591139,0.17288080513029258,0.36748192294311866,0.31668935097090534,0.15846208755860355,0.30780727912267286,-0.10209537749088275,0.30959617428533376,0.4111247426329462,0.2960082234571624,0.06263399852300253,-0.050301874164529116,0.23467771205894,0.030693060999620676,0.2945059076378158,0.17603035673855394,0.16166908481693704,-0.06822846822415718,0.24710584160083582,0.3148704947792332,0.29100914130221794,0.07175868863768813,0.24755358812637143,0.27830237388448426,0.1633602035693042,0.11424012826202834,0.32944791863134587,0.2924542665111103,0.18365949985136737,0.2320689921209549,0.16248115419950643,0.1835242273024415,0.4094003391453989,0.13624070757488793,0.26513400778373536,0.06019568779390959,0.2563082167929246,-0.07889689736651807,0.21110790712503752,0.14070734225864376,0.28780474154748764,0.16171772447876243,0.3525896041164992,0.05062423221250926,0.20498158705283295,0.10164756275484096,0.200503971312537,0.25991809706487434,0.2643918353171051,0.30459435538947954,0.26257526605882286,0.2262075906178574,0.17284877947276509,0.19806727848502956,0.1521768934917791,0.11986548899529692,0.16459102636304695,0.2046387923147197,0.09651472558362491,0.24138896146596314,0.1201297046246916,0.2261469052404585,0.1900314171219875,0.4706628782118969,0.05912098726281069,0.19820931569771086,0.12403160058799619,0.04557152282735154,0.3430638235034429,0.16415913026401718,0.07136294655361368,-0.020846866227328436,0.24864460880689476,0.13373147001640523,0.08533001371663211,0.2005624087103653,0.09660718370343677,0.25679102620965694,-0.0035358079258051055,-0.07209170847911914,0.09941264948040794,0.14888526165682936,-0.100796335011311,0.08238949825779628,0.3148979965522933,0.23353350447236343,-0.09959238974122579,0.08510684271739413,0.1950455884859164,0.2718298380342256,0.28072494970605505,0.17253014329977773,0.4405565227175277,0.12740681156568795,0.3034222347089284,0.1227927714451165,0.3210612787818728,0.10684376700206503,0.14639308111551533,0.10914369196628848,0.19933868872346558,0.08275341560351643,0.1753272670110999,0.16781712241159497,0.0870583904966699,0.26780719702589256,0.03370736599274046,0.24629176019053917,0.1071255173543657,0.20671524649981202,0.37311492651056166,0.21916685127915364,0.20268708417077957,0.3734303904306654,0.22935340607990673,0.3147151123403206,0.13570422570438392,0.17591087842138628,0.32220163127133916,0.021174956048623666,0.2553898329065393,0.41912006146756636,-0.06261987491440578,0.17833859324400902,0.1421301712358784,0.265810427308661,0.06585278919031937,-0.0008163718534113656,0.2715151333131256,0.21665612755094282,0.1921705257179545,0.2203210326795156,0.2578567225686603,0.15137135999287707,0.17319312357320676,0.10017948787359673,0.27551663711258134,0.16473388986985132,-0.14604461579902858,0.3293947399340885,0.18627561996399267,0.21839167796029563,0.08211465175709479,0.03103902735031109,0.2512418525512419,0.13155930223471568,0.33134993708167715,0.20072351682538034,0.2440805194105026,0.29488872588280574,0.2851539251906395,0.17025336619995324,0.15253603038510538,0.12252579521611762,0.3458320947020584,0.2570269009519556,0.05916071174896498,0.07354134202695639,0.12375397028302478,0.20740576871355837,0.38470020774995195,0.08294768355090293,0.1337708146612943,0.16988028117115053,0.2226415207616649,0.0030562790963413523,0.17228500252365572,0.125094282675613,0.06667378520257605,0.20039785761840984,-0.0442851911892219,0.211615253440585,0.2996608131208535,0.314441189203141,0.08808319715361285,0.20859453956848348,0.27241425779489215,0.0686477082651933,0.30168382539075855,0.07336875134836589,0.4143877416112668,-0.1138086424538359,0.0952964435390523,0.2915500512315293,0.11212204912301563,0.26822142086680917,0.061004248295136246,0.22362819926384098,0.2931171237444982,0.23093177356263048,0.46836363058573405,0.143363328472436,0.21123412309042494,0.25416568416502433,0.16041225776487936,0.17693115156884498,0.2590490225940748,0.0717714159047071,0.1731861649452789,0.31915531250239443,0.18505705678924583,0.44020644961409705,0.12731818425243918,0.07839498153045135,0.36732431692007966,0.2664143259514555,0.3961232189982429,0.12639945158568555,0.13259625190182334,0.3204267301034545,0.14977704427967212,0.11712290236648756,0.02606960812034425,0.12725818913276007,0.08139963114841713,0.15354676026770903,0.3961377007902674,0.14328758078956833,-0.029551298500168466,0.27321862698679433,0.011570750699452712,0.09023574042344162,0.385803132137882,0.29201114883412,0.01955677292275467,0.07067616382123823,0.21556166180008557,0.328462027153576,0.07410881255705237,0.09436771892683864,0.06507256298996826,-0.0360970321342292,0.03929151952994164,-0.012287762187230922,0.00552216514965268,0.39295904860844005,0.16660823512738884,0.058745984098310444,0.3950321770391064,0.08928926611813222,0.12079884396370928,0.20973644760590457,0.16387141025871804
SH600010,0.21557481999911246,0.3461746858907631,0.23446147191609917,1.0,0.227751659666409,0.35134836163494415,0.37023297264164834,0.31866750041219166,0.6093732203553411,0.18648820012683784,0.4445084814044426,0.5836797468312889,0.5440855481195042,0.5299892969704778,0.5609580767808107,0.48677973270553193,0.3036044766442217,0.3858517934234418,0.501934781138809,0.4044721848926855,0.20633237598166398,0.34276225723688425,0.389422389985346,0.5515924933597409,0.42756542954085885,0.5688832591816018,0.22556856871030706,0.5139895998414402,0.4791398933073398,0.2552973075834755,0.3478068687799361,0.46682275153427727,0.2122312623465988,0.49964818195208416,0.44086520694804887,0.5640250873276782,0.37712920186644394,0.41569342477629434,0.25010497767202367,0.49386610059125663,0.3510152308832569,0.278602638056679,0.3598231016332011,0.24911964457870478,0.43921576196727974,0.29705585808916257,0.2874504966314037,0.5117906174148918,0.4967095203514186,0.4012585668383215,0.2187185851020826,0.3332906772258164,0.2912046828077078,0.12117649148839282,0.20053571519022517,0.37923812572980564,0.26137425798399205,0.3697311696760617,0.1472685836990721,0.4891821977189488,0.46270455969729385,0.5321841311576525,0.3483648442297066,0.36403701345920547,0.422561332580962,0.3951437944828592,0.18252673170973696,0.3837321192534512,0.32870362341741594,0.3644575701976761,0.44006297340478967,0.6041510860781363,0.6192949338126101,0.49294255592836383,0.3290750947812445,0.2238130078406871,0.425676638758944,0.3655429539264,0.18153430870502735,0.5274255441635832,0.5018090514044261,0.37068717359139747,0.47592653577933897,0.46854479020103856,0.1289698531076547,0.34927173672621165,0.25952980665274594,0.1648103266461453,0.5523012028985027,0.45774442182159936,0.28230882597156426,0.4066796226836854,0.5519511727281614,0.50617336799006,0.4135920640194346,0.5788729886251167,0.439369535068337,0.505715295182916,0.31546241538521214,0.1382303052863317,0.3771774118432872,0.48039194330812585,0.2761060406125161,0.46225488348207194,0.507290367487867,0.28066839183388326,0.4110534083952353,0.3550582238210292,0.27754944986235447,0.5924662063245174,0.38193549873251387,0.12308593353715713,0.38073108504398967,0.5626391242828531,0.5531264234019357,0.5034356569172209,0.6112697577306119,0.4386746394448265,0.5222545047351586,0.33908061368445913,0.416996494492075,0.39022458539694715,0.49762333484470134,0.372294711444841,0.4203385560914533,0.24797890211081697,0.11966331884221008,0.25073443320389893,0.3983178555849168,0.5047911707572528,0.4092590391381471,0.20254003771159237,0.4165985255728438,0.37961452337683804,0.4462665592098277,0.5084520072190903,0.22267255571606692,0.28767858040517036,0.13951044326510106,0.394988618198547,0.43121524285108614,0.4319198924230124,0.1852103913982493,0.5892635872500296,0.48579967249852707,0.5809453126432731,0.5197188716603051,0.42953745274628563,0.4749851796734137,0.4685849850012905,0.4645958107771203,0.2780346598865142,0.3635166994028112,0.38155542334317605,0.5183985199397674,0.35109586680156524,0.6091458833289521,0.2421434217134597,0.2550272141200748,0.41693386489669837,0.5205061490695769,0.42322044805721043,0.4093172093841681,0.7064827333152456,0.45115564878981756,0.6043966145857195,0.3200318347822149,0.38793269709954065,0.472428039075124,0.5275883051748218,0.49203360139470764,0.5645429472167153,0.361843233752403,0.4389479137973596,0.4898996287716642,0.3920708699265362,0.1818773468918719,0.17060824291333077,0.35215048012673256,0.2284478742418276,0.15595397886285856,0.2630841333869577,0.38126865206797067,0.41488083987643376,0.38278354527455993,0.4396942122125682,0.28271065587062394,0.5229379519227382,0.464159882731168,0.5569712707756576,0.4498792220826472,0.47351146842285996,0.5922492119481222,0.47890518084837674,0.18815758623545248,0.47442038251405416,0.3833559020786483,0.6439806653865057,0.12222833516303286,0.160721114821866,0.35320829509192586,0.2678036197004631,0.48349582825452053,0.44463838489663166,0.31423281129059744,0.4492575883122756,0.28380530476630783,0.5615893349250203,0.677601781187555,0.221439948277986,0.4597257457725553,0.5577378780603816,0.3277597138689581,0.27783139540113927,0.5432561293101221,0.5143180764251326,0.3111878642273599,0.3196311982374133,0.36119846582035026,0.29274261131584417,0.5239062691574814,-0.05080464765332025,0.49314008030745093,0.4599464095167309,0.492368746299703,0.342028004031375,0.2894073554728518,0.4471392908414577,0.23779969543118532,0.24198296513484502,0.20993767830891938,0.3326455004773612,0.27400394866751526,0.3247004512362318,0.2981745551448785,0.39310350753001566,0.29859651558496936,0.33673574330106654,0.4462169722422293,-0.0685420163208994,0.422969631398591,0.23897907246109082,0.36148529342478974,0.2522366745090986,0.2727417630495883,0.27665237411972093,0.23621757299617735,0.40241285741441696,0.18537177738410562,0.15735771952712818,0.4576601137228519,0.43882020283222223,0.5525592013246615,0.37431063665414993,0.35314073605667745,-0.058864544021317314,0.4028207562948397,0.35100387633685604,0.33533854821609543,0.44587238953922775,0.3604312226478963,0.21134839199732483,0.3025100197823013,0.30539610193167477,0.5156459424608846,0.4816186800756498,0.28114437739437725,0.07104916176696952,-0.052113014470443565,0.2655408013184916,-0.018911786135108292,0.5444879510875318,0.4335732423753794,0.3808898209292813,0.22387245114377435,0.49518203831829916,0.5658362713907268,0.5253808464813439,0.3375777218703103,0.5042968255500616,0.6185964946703116,0.3928740362437688,0.04820307103495759,0.5467356333002698,0.3425821774555743,0.38253441972953467,0.2722380477896058,0.2734392072064047,0.18944844901248734,0.5436015443119645,0.37718915413837667
